[4/23/23 04:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Bain	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 04:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 04:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:32AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bain	
[4/23/23 04:32AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bain	
[4/23/23 04:35AM] Player picked up item: Coin, id: 995, amount: 1098193, owner: Bain	
[4/23/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bain	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bain	
[4/23/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Bain	
[4/23/23 04:42AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Bain	
[4/23/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 04:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bain	
[4/23/23 04:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 04:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bain	
[4/23/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:01AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Bain	
[4/23/23 05:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bain	
[4/23/23 05:01AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bain	
[4/23/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Bain	
[4/23/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:03AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Bain	
[4/23/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 05:03AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bain	
[4/23/23 05:05AM] Player picked up item: Coin, id: 995, amount: 2126272, owner: Bain	
[4/23/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 05:17AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bain	
[4/23/23 05:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 05:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Bain	
[4/23/23 05:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:34AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Bain	
[4/23/23 05:34AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Bain	
[4/23/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 05:35AM] Player picked up item: Coin, id: 995, amount: 1190015, owner: Bain	
[4/23/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bain	
[4/23/23 05:35AM] Player picked up item: Coin, id: 995, amount: 700, owner: Bain	
[4/23/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:35AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 700, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 700, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 700, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Bain	
[4/23/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:38AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Bain	
[4/23/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:39AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Bain	
[4/23/23 05:39AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 05:39AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Bain	
[4/23/23 05:39AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Coin, id: 995, amount: 5600, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bain	
[4/23/23 05:40AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Coin, id: 995, amount: 6400, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Bain	
[4/23/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:43AM] Player picked up item: Coin, id: 995, amount: 8800, owner: Bain	
[4/23/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Bain	
[4/23/23 05:43AM] Player picked up item: Coin, id: 995, amount: 9600, owner: Bain	
[4/23/23 05:43AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bain	
[4/23/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Bain	
[4/23/23 05:44AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bain	
[4/23/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Bain	
[4/23/23 05:44AM] Player picked up item: Coin, id: 995, amount: 8800, owner: Bain	
[4/23/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Bain	
[4/23/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:45AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:47AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Bain	
[4/23/23 05:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 05:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 05:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Bain	
[4/23/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bain	
[4/23/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bain	
