[4/20/23 11:01AM] Player picked up item: Coin, id: 995, amount: 100, owner: Season	
[4/20/23 11:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Season	
[4/20/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Season	
[4/20/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Season	
[4/20/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Season	
[4/20/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Season	
[4/20/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Season	
[4/20/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:21AM] Player picked up item: Coin, id: 995, amount: 1837601, owner: Season	
[4/20/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Season	
[4/20/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:22AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:23AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Season	
[4/20/23 11:23AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Season	
[4/20/23 11:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 11:23AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Season	
[4/20/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Season	
[4/20/23 11:24AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Season	
[4/20/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Season	
[4/20/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Season	
[4/20/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Season	
[4/20/23 11:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Season	
[4/20/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Season	
[4/20/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Season	
[4/20/23 11:26AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Season	
[4/20/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Season	
[4/20/23 11:47AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Season	
[4/20/23 11:51AM] Player picked up item: Coin, id: 995, amount: 2461406, owner: Season	
[4/20/23 11:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Season	
[4/20/23 11:56AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Season	
[4/20/23 12:07PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Season	
[4/20/23 12:09PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Season	
[4/20/23 12:12PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Season	
[4/20/23 12:12PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Season	
[4/20/23 12:15PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Season	
[4/20/23 12:16PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Season	
[4/20/23 12:16PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Season	
[4/20/23 12:16PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Season	
[4/20/23 12:20PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Season	
[4/20/23 12:23PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Season	
[4/20/23 12:23PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Season	
[4/20/23 12:26PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Season	
[4/20/23 12:31PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Season	
[4/20/23 12:32PM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Season	
[4/20/23 01:02PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Season	
[4/20/23 01:02PM] Player picked up item: Coin, id: 995, amount: 16500, owner: Season	
[4/20/23 01:03PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Season	
[4/20/23 01:04PM] Player picked up item: Coin, id: 995, amount: 10500, owner: Season	
[4/20/23 01:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Season	
[4/20/23 01:12PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Season	
[4/20/23 01:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Season	
[4/20/23 01:14PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Season	
[4/20/23 01:15PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Season	
[4/20/23 01:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 01:16PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Season	
[4/20/23 01:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Season	
[4/20/23 01:20PM] Player picked up item: Coin, id: 995, amount: 2484616, owner: Season	
[4/20/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Season	
[4/20/23 01:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 01:22PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Season	
[4/20/23 01:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Season	
[4/20/23 01:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 01:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 11:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Season	
[4/20/23 11:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Season	
[4/20/23 11:06PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Season	
[4/20/23 11:09PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Season	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Season	
[4/21/23 08:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Season	
[4/21/23 08:38AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Season	
[4/21/23 08:38AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Season	
[4/21/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1573426, owner: Season	
[4/21/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Season	
[4/21/23 08:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Season	
[4/21/23 08:41AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Season	
