[4/19/23 05:24PM] Player picked up item: Coin, id: 995, amount: 100, owner: Dragonking	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dragonking	
[4/19/23 05:45PM] Player picked up item: Coin, id: 995, amount: 1697169, owner: Dragonking	
[4/19/23 05:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dragonking	
[4/19/23 05:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dragonking	
[4/19/23 05:53PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dragonking	
[4/19/23 05:54PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dragonking	
[4/19/23 05:54PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dragonking	
[4/19/23 05:56PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Dragonking	
[4/19/23 06:06PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Dragonking	
[4/19/23 06:08PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Dragonking	
[4/19/23 06:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Dragonking	
[4/19/23 06:08PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Dragonking	
[4/19/23 06:08PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Dragonking	
[4/19/23 06:08PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Dragonking	
[4/19/23 06:10PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Dragonking	
[4/19/23 06:10PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Dragonking	
[4/19/23 06:10PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dragonking	
[4/19/23 06:10PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dragonking	
[4/19/23 06:11PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dragonking	
[4/19/23 06:11PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Dragonking	
[4/19/23 06:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Dragonking	
[4/20/23 08:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dragonking	
[4/20/23 08:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:03PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dragonking	
[4/20/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:09PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Dragonking	
[4/20/23 08:09PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dragonking	
[4/20/23 08:14PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dragonking	
[4/20/23 08:14PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Dragonking	
[4/20/23 08:14PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Dragonking	
[4/20/23 08:24PM] Player picked up item: Coin, id: 995, amount: 1005489, owner: Dragonking	
[4/20/23 08:24PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dragonking	
[4/20/23 08:36PM] Player picked up item: Coin, id: 995, amount: 2874195, owner: Dragonking	
[4/20/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dragonking	
[4/20/23 08:38PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dragonking	
[4/20/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dragonking	
[4/20/23 08:39PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dragonking	
[4/20/23 08:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/20/23 08:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/20/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/20/23 08:43PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dragonking	
[4/20/23 08:43PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dragonking	
[4/20/23 08:43PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Dragonking	
[4/20/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dragonking	
[4/20/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dragonking	
[4/20/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dragonking	
[4/20/23 08:45PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dragonking	
[4/21/23 01:34PM] Player picked up item: Coin, id: 995, amount: 1139055, owner: Dragonking	
[4/21/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dragonking	
[4/21/23 01:35PM] Player picked up item: Coin, id: 995, amount: 4230238, owner: Dragonking	
[4/21/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dragonking	
[4/21/23 01:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dragonking	
[4/21/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/21/23 02:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dragonking	
[4/21/23 02:05PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Dragonking	
[4/21/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:07PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:07PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dragonking	
[4/21/23 02:08PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dragonking	
[4/21/23 02:08PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dragonking	
[4/21/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dragonking	
[4/21/23 02:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:09PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dragonking	
[4/21/23 02:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dragonking	
[4/21/23 02:09PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:10PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dragonking	
[4/21/23 02:10PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Dragonking	
[4/21/23 02:11PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:11PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:11PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dragonking	
[4/21/23 02:13PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Dragonking	
[4/21/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/21/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dragonking	
[4/21/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dragonking	
[4/23/23 12:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dragonking	
[4/23/23 12:43PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Dragonking	
[4/23/23 12:48PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dragonking	
[4/23/23 12:48PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Dragonking	
[4/23/23 12:48PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dragonking	
[4/23/23 12:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dragonking	
[4/23/23 12:50PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dragonking	
[4/23/23 12:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Dragonking	
[4/23/23 12:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dragonking	
