[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:38AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:46AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:47AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:48AM] Player picked up item: Coin, id: 995, amount: 200, owner: Bryce	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:51AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2093377, owner: Bryce	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Bryce	
[4/16/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 10:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 10:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Bryce	
[4/16/23 11:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/16/23 11:01AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:01AM] Player picked up item: Coin, id: 995, amount: 300, owner: Bryce	
[4/16/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bryce	
[4/16/23 11:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/16/23 11:03AM] Player picked up item: Coin, id: 995, amount: 800, owner: Bryce	
[4/16/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Bryce	
[4/16/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bryce	
[4/16/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:15AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:15AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:18AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1494872, owner: Bryce	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bryce	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 4116876, owner: Bryce	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Bryce	
[4/16/23 11:27AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Bryce	
[4/16/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bryce	
[4/16/23 11:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bryce	
[4/16/23 11:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bryce	
[4/16/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Coin, id: 995, amount: 500, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bryce	
[4/16/23 11:32AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bryce	
[4/16/23 11:32AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bryce	
[4/16/23 11:54AM] Player picked up item: Coin, id: 995, amount: 1110604, owner: Bryce	
[4/16/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Bryce	
[4/16/23 11:56AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 11:56AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 11:57AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Bryce	
[4/16/23 12:00PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Bryce	
[4/16/23 12:01PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Bryce	
[4/16/23 12:03PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Bryce	
[4/16/23 12:03PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Bryce	
[4/16/23 12:09PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Bryce	
[4/16/23 12:09PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Bryce	
[4/16/23 12:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Bryce	
[4/16/23 12:13PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 12:13PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 12:14PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 12:14PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bryce	
[4/16/23 12:20PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Bryce	
[4/16/23 12:20PM] Player picked up item: Coin, id: 995, amount: 900, owner: Bryce	
[4/16/23 12:20PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bryce	
[4/16/23 12:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Bryce	
[4/16/23 12:30PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Bryce	
[4/16/23 12:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 12:31PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bryce	
[4/16/23 12:31PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bryce	
[4/16/23 12:32PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/16/23 12:33PM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Bryce	
[4/16/23 12:37PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 12:39PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Bryce	
[4/16/23 12:39PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 12:39PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bryce	
[4/16/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 12:48PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Bryce	
[4/16/23 12:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 12:48PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bryce	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bryce	
[4/16/23 12:50PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bryce	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 12:50PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bryce	
[4/16/23 12:54PM] Player picked up item: Coin, id: 995, amount: 1590009, owner: Bryce	
[4/16/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bryce	
[4/16/23 03:06PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Bryce	
[4/16/23 03:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bryce	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bryce	
[4/16/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Bryce	
[4/16/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Bryce	
[4/16/23 03:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Bryce	
[4/16/23 03:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:33PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Bryce	
[4/16/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 21, owner: Bryce	
[4/16/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 24, owner: Bryce	
[4/16/23 03:33PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 03:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Lava bones, id: 2023, amount: 20, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Lava bones, id: 2023, amount: 18, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:36PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 18, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
