[4/16/23 05:53PM] Player picked up item: Coin, id: 995, amount: 100, owner: Coco	
[4/16/23 07:25PM] Player picked up item: Coin, id: 995, amount: 2210556, owner: Coco	
[4/16/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Coco	
[4/16/23 07:33PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Coco	
[4/16/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Coco	
[4/16/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Nightmare gloves, id: 23031, amount: 1, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Nightmare gloves, id: 23031, amount: 1, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Coco	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:38PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Coco	
[4/16/23 07:41PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Coco	
[4/16/23 07:41PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:41PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:41PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Coco	
[4/16/23 07:42PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:42PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Coco	
[4/16/23 07:43PM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Coco	
[4/16/23 07:43PM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Coco	
[4/16/23 07:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Coco	
[4/16/23 07:44PM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Coco	
[4/16/23 07:44PM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Coco	
[4/16/23 07:46PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Coco	
[4/16/23 07:46PM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Coco	
[4/16/23 07:48PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Coco	
[4/16/23 07:48PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Coco	
[4/16/23 07:48PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Coco	
[4/16/23 07:49PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Coco	
[4/16/23 07:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Coco	
[4/16/23 07:51PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Coco	
[4/16/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Coco	
[4/17/23 03:47PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Coco	
[4/17/23 03:47PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Coco	
[4/17/23 03:48PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Coco	
[4/17/23 03:48PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Coco	
[4/17/23 03:49PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Coco	
[4/17/23 03:51PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Coco	
[4/17/23 03:51PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Coco	
[4/17/23 03:56PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Coco	
[4/17/23 03:56PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Coco	
[4/17/23 03:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Coco	
[4/17/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Coco	
[4/17/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Coco	
[4/17/23 04:06PM] Player picked up item: Aberrant Boots, id: 8334, amount: 1, owner: Coco	
[4/17/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Coco	
[4/17/23 05:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Coco	
[4/17/23 05:42PM] Player picked up item: Aberrant Amulet, id: 19892, amount: 1, owner: Coco	
[4/19/23 01:17PM] Player picked up item: Aberrant Ring, id: 8335, amount: 1, owner: Coco	
[4/19/23 01:17PM] Player picked up item: Aberrant Ring, id: 8335, amount: 1, owner: Coco	
[4/19/23 01:23PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Coco	
[4/19/23 01:23PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Coco	
[4/19/23 01:41PM] Player picked up item: Inferno Shield, id: 13306, amount: 1, owner: Coco	
[4/19/23 01:41PM] Player picked up item: Inferno Blade, id: 20542, amount: 1, owner: Coco	
[4/19/23 01:41PM] Player picked up item: Inferno Blade, id: 20542, amount: 1, owner: Coco	
[4/19/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Coco	
[4/22/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Coco	
