[4/16/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Hc Don	
[4/16/23 01:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Hc Don	
[4/16/23 01:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Hc Don	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Hc Don	
[4/16/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:28AM] Player picked up item: Coin, id: 995, amount: 1942226, owner: Hc Don	
[4/16/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/16/23 01:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 02:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hc Don	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:47AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Hc Don	
[4/16/23 02:47AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Hc Don	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2085638, owner: Hc Don	
[4/16/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 03:25AM] Player picked up item: Coin, id: 995, amount: 2022018, owner: Hc Don	
[4/16/23 03:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 03:28AM] Player picked up item: Coin, id: 995, amount: 3615632, owner: Hc Don	
[4/16/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 04:43AM] Player picked up item: PvM Casket, id: 2736, amount: 5, owner: Hc Don	
[4/16/23 04:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 04:44AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 04:47AM] Player picked up item: Coin, id: 995, amount: 1839017, owner: Hc Don	
[4/16/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 04:48AM] Player picked up item: Coin, id: 995, amount: 3685863, owner: Hc Don	
[4/16/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 05:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 05:26AM] Player picked up item: Coin, id: 995, amount: 3114876, owner: Hc Don	
[4/16/23 05:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 05:50AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Hc Don	
[4/16/23 05:50AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Hc Don	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/16/23 07:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hc Don	
[4/16/23 07:30AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 07:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 07:54AM] Player picked up item: Coin, id: 995, amount: 1953647, owner: Hc Don	
[4/16/23 07:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 08:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Hc Don	
[4/16/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 09:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 09:09AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Hc Don	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hc Don	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 09:11AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hc Don	
[4/16/23 09:11AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hc Don	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hc Don	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hc Don	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hc Don	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1685719, owner: Hc Don	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1353062, owner: Hc Don	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1992351, owner: Hc Don	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3182818, owner: Hc Don	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 4022262, owner: Hc Don	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Hc Don	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 09:47AM] Player picked up item: Vial, id: 229, amount: 1, owner: F E	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Hc Don	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hc Don	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 4166852, owner: Hc Don	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1678618, owner: Hc Don	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1830262, owner: Hc Don	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 10:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 10:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1273609, owner: Hc Don	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 3076046, owner: Hc Don	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Hc Don	
[4/16/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hc Don	
[4/16/23 11:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hc Don	
[4/16/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/16/23 11:26AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Hc Don	
[4/16/23 11:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Don	
[4/16/23 11:31AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Hc Don	
[4/16/23 09:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hc Don	
[4/16/23 09:46PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/16/23 10:12PM] Player picked up item: Coin, id: 995, amount: 1965455, owner: Hc Don	
[4/16/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/16/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/16/23 11:46PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/16/23 11:49PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Hc Don	
[4/16/23 11:53PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hc Don	
[4/16/23 11:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hc Don	
[4/17/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2282639, owner: Hc Don	
[4/17/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/17/23 12:47AM] Player picked up item: $25 Bond, id: 23058, amount: 1, owner: Hc Don	
[4/17/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hc Don	
[4/17/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/17/23 01:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hc Don	
[4/17/23 01:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Don	
[4/17/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/17/23 01:40AM] Player picked up item: Coin, id: 995, amount: 1679721, owner: Hc Don	
[4/17/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/17/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hc Don	
[4/17/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Hc Don	
[4/17/23 01:42AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hc Don	
[4/17/23 02:14AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Hc Don	
[4/17/23 02:14AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Hc Don	
[4/17/23 02:14AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Hc Don	
[4/17/23 02:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/17/23 02:20AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Hc Don	
