[4/20/23 01:15AM] Player picked up item: Coin, id: 995, amount: 100, owner: Profeta	
[4/20/23 02:28AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Profeta	
[4/20/23 02:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Profeta	
[4/20/23 02:33AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Profeta	
[4/20/23 02:34AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Profeta	
[4/20/23 02:35AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Profeta	
[4/20/23 02:41AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Profeta	
[4/20/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/20/23 03:02AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Profeta	
[4/20/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Profeta	
[4/20/23 10:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Profeta	
[4/20/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Profeta	
[4/20/23 10:45AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Profeta	
[4/20/23 10:51AM] Player picked up item: Coin, id: 995, amount: 1217877, owner: Profeta	
[4/20/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Profeta	
[4/20/23 10:57AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Profeta	
[4/22/23 08:53PM] Player picked up item: Coin, id: 995, amount: 27000, owner: Profeta	
[4/22/23 08:53PM] Player picked up item: Coin, id: 995, amount: 54000, owner: Profeta	
[4/22/23 08:57PM] Player picked up item: Coin, id: 995, amount: 91000, owner: Profeta	
[4/22/23 08:57PM] Player picked up item: Coin, id: 995, amount: 78000, owner: Profeta	
[4/22/23 08:58PM] Player picked up item: Coin, id: 995, amount: 65000, owner: Profeta	
[4/22/23 08:58PM] Player picked up item: Coin, id: 995, amount: 78000, owner: Profeta	
[4/22/23 09:01PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Profeta	
[4/22/23 09:01PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Profeta	
[4/22/23 09:01PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Profeta	
[4/22/23 09:01PM] Player picked up item: Coin, id: 995, amount: 78000, owner: Profeta	
[4/22/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/22/23 09:02PM] Player picked up item: Coin, id: 995, amount: 39000, owner: Profeta	
[4/22/23 09:04PM] Player picked up item: Coin, id: 995, amount: 1994936, owner: Profeta	
[4/22/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Profeta	
[4/22/23 10:22PM] Player picked up item: Coin, id: 995, amount: 32000, owner: Profeta	
[4/22/23 10:28PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Profeta	
[4/22/23 10:30PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Profeta	
[4/22/23 10:34PM] Player picked up item: Coin, id: 995, amount: 2184205, owner: Profeta	
[4/22/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Profeta	
[4/22/23 10:47PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Profeta	
[4/22/23 11:03PM] Player picked up item: Coin, id: 995, amount: 23000, owner: Profeta	
[4/22/23 11:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/22/23 11:08PM] Player picked up item: Titan Helm, id: 8803, amount: 1, owner: Profeta	
[4/22/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Profeta	
[4/22/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Profeta	
[4/22/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Profeta	
[4/22/23 11:11PM] Player picked up item: Coin, id: 995, amount: 40000, owner: Profeta	
[4/22/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Profeta	
[4/22/23 11:11PM] Player picked up item: Coin, id: 995, amount: 140000, owner: Profeta	
[4/22/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Profeta	
[4/22/23 11:12PM] Player picked up item: Coin, id: 995, amount: 80000, owner: Profeta	
[4/22/23 11:12PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Profeta	
[4/22/23 11:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Profeta	
[4/22/23 11:19PM] Player picked up item: Coin, id: 995, amount: 23000, owner: Profeta	
[4/22/23 11:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/22/23 11:20PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Profeta	
[4/22/23 11:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Profeta	
[4/22/23 11:21PM] Player picked up item: Coin, id: 995, amount: 17000, owner: Profeta	
[4/22/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Profeta	
[4/22/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/22/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Profeta	
[4/22/23 11:23PM] Player picked up item: Coin, id: 995, amount: 34000, owner: Profeta	
[4/22/23 11:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Profeta	
[4/22/23 11:24PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Profeta	
[4/22/23 11:25PM] Player picked up item: Coin, id: 995, amount: 40000, owner: Profeta	
[4/22/23 11:25PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Profeta	
[4/22/23 11:26PM] Player picked up item: Coin, id: 995, amount: 25000, owner: Profeta	
[4/22/23 11:43PM] Player picked up item: DMG Potion (Mortal), id: 3090, amount: 1, owner: Profeta	
[4/23/23 12:30AM] Player picked up item: Coin, id: 995, amount: 150000, owner: Profeta	
[4/23/23 12:40AM] Player picked up item: Coin, id: 995, amount: 100000, owner: Profeta	
[4/23/23 12:42AM] Player picked up item: Coin, id: 995, amount: 50000, owner: Profeta	
[4/23/23 12:43AM] Player picked up item: Coin, id: 995, amount: 25000, owner: Profeta	
[4/23/23 12:45AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Profeta	
[4/23/23 12:50AM] Player picked up item: Coin, id: 995, amount: 224000, owner: Profeta	
[4/23/23 01:04AM] Player picked up item: Coin, id: 995, amount: 1842789, owner: Profeta	
[4/23/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Profeta	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Profeta	
[4/23/23 01:34AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Profeta	
[4/23/23 01:50AM] Player picked up item: Coin, id: 995, amount: 108000, owner: Profeta	
[4/23/23 02:05AM] Player picked up item: Coin, id: 995, amount: 1342509, owner: Profeta	
