[4/15/23 09:44AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Goalz	
[4/16/23 01:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Goalz	
[4/16/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Goalz	
[4/16/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 01:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 01:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 01:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:31AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:32AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 01:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 01:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
