[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 100, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Burton	
[4/16/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Burton	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Burton	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:24AM] Player picked up item: Coin, id: 995, amount: 2369279, owner: Burton	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Burton	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:40AM] Player picked up item: Vial, id: 229, amount: 1, owner: Burton	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1088569, owner: Burton	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1366402, owner: Burton	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1877671, owner: Burton	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1116594, owner: Burton	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3952592, owner: Burton	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 2166560, owner: Burton	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 3366281, owner: Burton	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Burton	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 2324807, owner: Burton	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Burton	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Burton	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Burton	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Burton	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Burton	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Burton	
[4/16/23 09:47AM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Burton	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Burton	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Burton	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Burton	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Burton	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 2453104, owner: Burton	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Burton	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Burton	
[4/16/23 09:54AM] Player picked up item: Coin, id: 995, amount: 2394158, owner: Burton	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Burton	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:23AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Burton	
[4/16/23 10:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 2339643, owner: Burton	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/16/23 10:25AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Burton	
[4/16/23 10:25AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Burton	
[4/16/23 10:28AM] Player picked up item: Coin, id: 995, amount: 4068839, owner: Burton	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Burton	
[4/16/23 10:28AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Burton	
[4/16/23 10:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:31AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Burton	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:35AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Burton	
[4/16/23 10:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Burton	
[4/16/23 10:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Burton	
[4/16/23 10:40AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Burton	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Burton	
[4/16/23 10:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Burton	
[4/16/23 10:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Burton	
[4/26/23 07:26AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Burton	
[4/26/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/26/23 07:27AM] Player picked up item: Coin, id: 995, amount: 600, owner: Burton	
[4/26/23 07:27AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Burton	
[4/26/23 07:36AM] Player picked up item: Coin, id: 995, amount: 1172864, owner: Burton	
[4/26/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Burton	
[4/26/23 07:39AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Burton	
[4/26/23 07:39AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Burton	
[4/26/23 07:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Burton	
[4/26/23 07:40AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Burton	
[4/26/23 07:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
[4/26/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Burton	
[4/26/23 07:45AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Burton	
[4/26/23 07:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Burton	
