[4/18/23 08:12AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:16AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:16AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:18AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:19AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Coin, id: 995, amount: 100, owner: Joseph	
[4/18/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:27AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:29AM] Player picked up item: Coin, id: 995, amount: 200, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 08:30AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:06AM] Player picked up item: EXP Potion (Divine), id: 1033, amount: 1, owner: Joseph	
[4/18/23 09:06AM] Player picked up item: DMG Potion (Mortal), id: 3090, amount: 1, owner: Joseph	
[4/18/23 09:12AM] Player picked up item: Coin, id: 995, amount: 1295664, owner: Joseph	
[4/18/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Joseph	
[4/18/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Joseph	
[4/18/23 09:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Joseph	
[4/18/23 09:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Coin, id: 995, amount: 800, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Joseph	
[4/18/23 09:27AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Joseph	
[4/18/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Joseph	
[4/18/23 09:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Joseph	
[4/18/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Joseph	
[4/18/23 09:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Joseph	
[4/18/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Joseph	
[4/18/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Joseph	
[4/18/23 09:37AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Joseph	
[4/18/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:39AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:41AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Joseph	
[4/18/23 09:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Joseph	
[4/18/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Joseph	
[4/18/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Joseph	
[4/18/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Joseph	
[4/18/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Joseph	
[4/18/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
[4/18/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Joseph	
[4/18/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Joseph	
