[4/15/23 08:29AM] Player picked up item: Coin, id: 995, amount: 2097937, owner: Bulba	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Aberrant Gloves, id: 11140, amount: 1, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bulba	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 21000, owner: Bulba	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bulba	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bulba	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 08:59AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/15/23 08:59AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1278949, owner: Bulba	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bulba	
[4/15/23 09:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bulba	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bulba	
[4/15/23 09:02AM] Player picked up item: Starter Cannon, id: 22083, amount: 1, owner: Frog	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bulba	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bulba	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:18AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:21AM] Player picked up item: Sacred Body, id: 23135, amount: 1, owner: Bulba	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bulba	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Bulba	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Bulba	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Bulba	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 09:42AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:11AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Bulba	
[4/15/23 10:11AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:12AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Bulba	
[4/15/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:14AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:14AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:17AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:18AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Bulba	
[4/15/23 10:20AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Bulba	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bulba	
[4/15/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bulba	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 3916135, owner: Bulba	
[4/15/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Bulba	
[4/15/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Bulba	
[4/15/23 10:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Bulba	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:32AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bulba	
[4/15/23 10:32AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:32AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Bulba	
[4/15/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bulba	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bulba	
[4/15/23 10:35AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bulba	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bulba	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Bulba	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Bulba	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bulba	
[4/15/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bulba	
[4/15/23 10:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/15/23 10:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/15/23 10:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/15/23 10:46AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Bulba	
[4/15/23 10:49AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Bulba	
[4/15/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/15/23 10:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/16/23 08:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:28AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/16/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/16/23 08:30AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bulba	
[4/16/23 08:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/16/23 08:31AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/16/23 08:33AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Bulba	
[4/16/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bulba	
[4/16/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Bulba	
[4/16/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Bulba	
[4/16/23 08:35AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bulba	
[4/16/23 08:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bulba	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bulba	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bulba	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:47AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bulba	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bulba	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/16/23 08:49AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Bulba	
[4/16/23 08:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bulba	
[4/16/23 08:50AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bulba	
[4/16/23 08:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bulba	
[4/16/23 08:51AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Bulba	
[4/16/23 08:51AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Bulba	
[4/17/23 09:15AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Like My Peep	
[4/17/23 09:20AM] Player picked up item: $10 Bond, id: 23057, amount: 300797113, owner: The Chins	
[4/17/23 09:27AM] Player picked up item: $10 Bond, id: 23057, amount: 200001000, owner: The Chins	
[4/17/23 09:28AM] Player picked up item: $10 Bond, id: 23057, amount: 200000000, owner: The Chins	
[4/17/23 09:57AM] Player picked up item: $10 Bond, id: 23057, amount: 29000000, owner: The Chins	
[4/18/23 09:51AM] Player picked up item: Transfer Crystal, id: 8788, amount: 1, owner: Bulba	
[4/18/23 11:00AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Bulba	
[4/19/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 400, owner: Zshana	
[4/20/23 03:14PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Coke	
[4/20/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Zshana	
[4/21/23 11:40AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Smurfit	
[4/21/23 05:36PM] Player picked up item: Coin, id: 995, amount: 184, owner: Ronnie V2	
[4/21/23 09:45PM] Player picked up item: Deviant Body, id: 21021, amount: 1, owner: Bulba	
[4/21/23 09:59PM] Player picked up item: Gladiator Glaive, id: 20552, amount: 1, owner: Onlyfans	
[4/22/23 12:10AM] Player picked up item: Black platebody (h2), id: 19484, amount: 1, owner: Bulba	
[4/22/23 11:05AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Bulba	
[4/22/23 11:07AM] Player picked up item: Warrior chestplate (mithril), id: 20604, amount: 1, owner: Saint Vains	
[4/22/23 11:07AM] Player picked up item: Groudon Boots, id: 3107, amount: 1, owner: Saint Vains	
[4/22/23 11:07AM] Player picked up item: Adamant platebody (h1), id: 19482, amount: 1, owner: Beef Supreme	
[4/22/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 1280, owner: Zshana	
[4/22/23 12:16PM] Player picked up item: Miner gauntlets (adamant), id: 20590, amount: 1, owner: Suh	
[4/22/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
[4/22/23 01:01PM] Player picked up item: Saint Legs, id: 21030, amount: 1, owner: Bulba	
[4/22/23 01:48PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Zaryte	
[4/22/23 01:50PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Okmante	
[4/22/23 08:55PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Asquad	
[4/23/23 08:55AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/23/23 08:55AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/23/23 11:03AM] Player picked up item: Metal rectangle, id: 15252, amount: 1, owner: Fewb	
[4/23/23 11:03AM] Player picked up item: Metal rectangle, id: 15252, amount: 1, owner: Fewb	
[4/23/23 11:03AM] Player picked up item: Metal rectangle, id: 15252, amount: 1, owner: Fewb	
[4/23/23 11:03AM] Player picked up item: Metal rectangle, id: 15252, amount: 1, owner: Fewb	
[4/23/23 11:03AM] Player picked up item: Metal rectangle, id: 15252, amount: 1, owner: Fewb	
[4/23/23 11:33AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/23/23 11:33AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Voki	
[4/23/23 11:44AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Bulba	
[4/23/23 11:45AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Bulba	
[4/23/23 11:52AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Loot	
