[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 100, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Grim	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Grim	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 400, owner: Grim	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Grim	
[4/15/23 04:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
