[4/16/23 08:36AM] Player picked up item: Coin, id: 995, amount: 100, owner: Duke	
[4/16/23 08:45AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:50AM] Player picked up item: Coin, id: 995, amount: 300, owner: Duke	
[4/16/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:50AM] Player picked up item: Coin, id: 995, amount: 900, owner: Duke	
[4/16/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Duke	
[4/16/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Duke	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:53AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 1049114, owner: Duke	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 08:55AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Duke	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Duke	
[4/16/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 09:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Duke	
[4/16/23 09:09AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Duke	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Duke	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Duke	
[4/16/23 09:11AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Duke	
[4/16/23 09:11AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Duke	
[4/16/23 09:12AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Duke	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 09:14AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Duke	
[4/16/23 09:17AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Duke	
[4/16/23 09:21AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Duke	
[4/16/23 09:23AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Duke	
[4/16/23 09:24AM] Player picked up item: Coin, id: 995, amount: 2144016, owner: Duke	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Duke	
[4/16/23 09:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 09:24AM] Player picked up item: Coin, id: 995, amount: 2313507, owner: Duke	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:26AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Duke	
[4/16/23 09:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Duke	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Duke	
[4/16/23 09:29AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Duke	
[4/16/23 09:30AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Duke	
[4/16/23 09:31AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Duke	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Duke	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Duke	
[4/16/23 09:35AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Duke	
[4/16/23 09:38AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Duke	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Duke	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Duke	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Duke	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Duke	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Duke	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1119195, owner: Duke	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1016222, owner: Duke	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 2439980, owner: Duke	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1922869, owner: Duke	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3380709, owner: Duke	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3949380, owner: Duke	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 4188099, owner: Duke	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Duke	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 4210210, owner: Duke	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Duke	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Duke	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Duke	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Duke	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Duke	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Duke	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Duke	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Duke	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Duke	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Duke	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 2478400, owner: Duke	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Duke	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1846825, owner: Duke	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Duke	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Duke	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 10:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Duke	
[4/16/23 10:13AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Duke	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Duke	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 10:23AM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Duke	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1539962, owner: Duke	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 10:59AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 11:00AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Duke	
[4/16/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 11:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Duke	
[4/16/23 11:05AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Duke	
[4/16/23 11:06AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Duke	
[4/16/23 11:06AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Duke	
[4/16/23 11:06AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Duke	
[4/16/23 11:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 11:13AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Duke	
[4/16/23 01:23PM] Player picked up item: Coin, id: 995, amount: 1886886, owner: Duke	
[4/16/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Duke	
[4/16/23 01:24PM] Player picked up item: Coin, id: 995, amount: 3799993, owner: Duke	
[4/16/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Duke	
[4/16/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Duke	
[4/16/23 01:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Duke	
[4/16/23 01:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:27PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Duke	
[4/16/23 01:28PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Duke	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Duke	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:32PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Duke	
[4/16/23 01:33PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Duke	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Duke	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Duke	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Duke	
[4/16/23 01:41PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Duke	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Duke	
[4/16/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Duke	
[4/16/23 01:42PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Duke	
[4/16/23 01:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:46PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Duke	
[4/16/23 01:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:46PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Duke	
[4/16/23 01:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Duke	
[4/16/23 01:47PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Duke	
[4/17/23 08:33AM] Player picked up item: Emerald Body, id: 11002, amount: 1, owner: Like My Peep	
[4/21/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Bolachax	
[4/22/23 03:46AM] Player picked up item: Inferno's statuette, id: 15584, amount: 1, owner: Duke	
[4/22/23 03:49AM] Player picked up item: Godly Bow, id: 21018, amount: 1, owner: Duke	
[4/22/23 12:10PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Duke	
[4/22/23 12:10PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Duke	
[4/22/23 12:10PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Duke	
