[4/15/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 05:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Asoich	
[4/15/23 05:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Asoich	
[4/15/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Asoich	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 200, owner: Asoich	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Asoich	
[4/15/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asoich	
[4/15/23 06:39AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:41AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 06:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 06:41AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:42AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Asoich	
[4/15/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:44AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asoich	
[4/15/23 06:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 06:46AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Asoich	
[4/15/23 06:46AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Asoich	
[4/15/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Asoich	
[4/15/23 06:47AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Asoich	
[4/15/23 06:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asoich	
[4/15/23 06:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asoich	
[4/15/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asoich	
[4/15/23 06:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asoich	
[4/15/23 06:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:50AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Asoich	
[4/15/23 06:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:54AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:54AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:55AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:55AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:55AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:55AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asoich	
[4/15/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 06:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asoich	
[4/15/23 06:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asoich	
[4/15/23 07:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asoich	
[4/15/23 07:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asoich	
[4/15/23 07:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asoich	
[4/15/23 07:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 07:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:06AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asoich	
[4/15/23 07:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asoich	
[4/15/23 07:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asoich	
[4/15/23 07:21AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asoich	
[4/15/23 07:25AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Asoich	
[4/15/23 07:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 07:27AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:28AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:28AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:28AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:28AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:28AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:29AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:29AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asoich	
[4/15/23 07:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:30AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 07:31AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Asoich	
[4/15/23 07:31AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:31AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 07:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:33AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Asoich	
[4/15/23 07:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asoich	
[4/15/23 07:36AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asoich	
[4/15/23 07:36AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asoich	
[4/15/23 07:36AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asoich	
[4/15/23 07:38AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Asoich	
[4/15/23 07:45AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 07:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:47AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 07:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 07:49AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 07:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 07:51AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asoich	
[4/15/23 07:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:52AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asoich	
[4/15/23 07:52AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:52AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:54AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asoich	
[4/15/23 07:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 07:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asoich	
[4/15/23 07:58AM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Asoich	
[4/15/23 07:58AM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Asoich	
[4/15/23 08:05AM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Asoich	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 08:11AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asoich	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asoich	
[4/15/23 08:27AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asoich	
[4/15/23 08:27AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asoich	
[4/15/23 08:29AM] Player picked up item: Coin, id: 995, amount: 2226712, owner: Asoich	
[4/15/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Asoich	
[4/15/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Asoich	
[4/15/23 08:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Asoich	
[4/15/23 08:32AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Asoich	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asoich	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asoich	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asoich	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asoich	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asoich	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asoich	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asoich	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asoich	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asoich	
