[4/16/23 07:11PM] Player picked up item: Coin, id: 995, amount: 100, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Coin, id: 995, amount: 200, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Coin, id: 995, amount: 200, owner: Arthas	
[4/16/23 07:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Coin, id: 995, amount: 200, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Coin, id: 995, amount: 200, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Coin, id: 995, amount: 200, owner: Arthas	
[4/16/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:18PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cameron	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:25PM] Player picked up item: Coin, id: 995, amount: 3262555, owner: Arthas	
[4/16/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:31PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Coin, id: 995, amount: 300, owner: Arthas	
[4/16/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:44PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Arthas	
[4/16/23 07:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Arthas	
[4/16/23 08:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Arthas	
[4/16/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Arthas	
[4/16/23 08:24PM] Player picked up item: Coin, id: 995, amount: 1015868, owner: Arthas	
[4/16/23 08:24PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Arthas	
[4/16/23 08:25PM] Player picked up item: Coin, id: 995, amount: 4075326, owner: Arthas	
[4/16/23 08:25PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Arthas	
[4/16/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Arthas	
[4/16/23 08:26PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Arthas	
