[4/16/23 08:37AM] Player picked up item: Coin, id: 995, amount: 100, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Origin	
[4/16/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Origin	
[4/16/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:45AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Origin	
[4/16/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Coin, id: 995, amount: 400, owner: Origin	
[4/16/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 1513949, owner: Origin	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 500, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 500, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 500, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Origin	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Origin	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Origin	
[4/16/23 09:09AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Origin	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Origin	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Origin	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Origin	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:14AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:14AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 09:16AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Origin	
[4/16/23 09:22AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Origin	
[4/16/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Origin	
