[4/20/23 07:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Jdrope	
[4/20/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 2061118, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:35AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Jdrope	
[4/20/23 07:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Jdrope	
[4/20/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:45AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Jdrope	
[4/20/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 07:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
