[4/19/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 01:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Asylum	
[4/19/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asylum	
[4/19/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:39PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:39PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:40PM] Player picked up item: Coin, id: 995, amount: 500, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Coin, id: 995, amount: 500, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Asylum	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Coin, id: 995, amount: 500, owner: Asylum	
[4/19/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:46PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 01:48PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Inherited	
[4/19/23 02:00PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Asylum	
[4/19/23 02:00PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Asylum	
[4/19/23 02:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:04PM] Player picked up item: Coin, id: 995, amount: 600, owner: Asylum	
[4/19/23 02:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Asylum	
[4/19/23 02:05PM] Player picked up item: Imperial Staff, id: 18629, amount: 1, owner: Asylum	
[4/19/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Asylum	
[4/19/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asylum	
[4/19/23 02:06PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Asylum	
[4/19/23 02:06PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Asylum	
[4/19/23 02:06PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Asylum	
[4/19/23 02:07PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Asylum	
[4/19/23 02:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Asylum	
[4/19/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Asylum	
[4/19/23 02:13PM] Player picked up item: Coin, id: 995, amount: 900, owner: Asylum	
[4/19/23 02:13PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Asylum	
[4/19/23 02:15PM] Player picked up item: Coin, id: 995, amount: 1276130, owner: Asylum	
[4/19/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:17PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Coin, id: 995, amount: 900, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:19PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Coin, id: 995, amount: 900, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Asylum	
[4/19/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asylum	
[4/19/23 02:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 02:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Asylum	
[4/19/23 02:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
