[4/21/23 11:01AM] Player picked up item: Coin, id: 995, amount: 100, owner: Shady	
[4/21/23 11:47AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Shady	
[4/21/23 11:50AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shady	
[4/21/23 11:50AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shady	
[4/21/23 11:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shady	
[4/21/23 11:58AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Shady	
[4/21/23 11:59AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shady	
[4/21/23 11:59AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shady	
[4/21/23 11:59AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shady	
[4/21/23 12:00PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shady	
[4/21/23 12:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shady	
[4/21/23 12:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shady	
[4/21/23 12:02PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shady	
[4/21/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1306660, owner: Shady	
[4/21/23 12:05PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shady	
[4/21/23 12:06PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/21/23 12:06PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/21/23 12:09PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/21/23 12:09PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/21/23 12:14PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/21/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/21/23 12:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shady	
[4/21/23 12:18PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shady	
[4/21/23 12:18PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shady	
[4/21/23 12:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shady	
[4/21/23 12:24PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shady	
[4/21/23 12:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shady	
[4/21/23 12:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shady	
[4/21/23 12:26PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shady	
[4/21/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shady	
[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 1720199, owner: Shady	
[4/21/23 12:35PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Shady	
[4/21/23 12:35PM] Player picked up item: Coin, id: 995, amount: 3608305, owner: Shady	
[4/21/23 12:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Shady	
[4/21/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Shady	
[4/21/23 12:40PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Shady	
[4/21/23 12:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shady	
[4/21/23 12:44PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Shady	
[4/21/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shady	
[4/21/23 01:12PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Shady	
[4/21/23 01:12PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Shady	
[4/21/23 01:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/21/23 01:14PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/21/23 04:41PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Shady	
[4/21/23 04:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shady	
[4/21/23 04:55PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shady	
[4/21/23 04:55PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shady	
[4/21/23 04:58PM] Player picked up item: Inferno Body, id: 13301, amount: 1, owner: Shady	
[4/21/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shady	
[4/21/23 05:02PM] Player picked up item: Inferno Shield, id: 13306, amount: 1, owner: Shady	
[4/21/23 05:04PM] Player picked up item: Coin, id: 995, amount: 1180901, owner: Shady	
[4/21/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shady	
[4/22/23 03:42AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/22/23 03:42AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Shady	
[4/22/23 03:47AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shady	
[4/22/23 03:48AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shady	
[4/22/23 04:04AM] Player picked up item: Coin, id: 995, amount: 1185958, owner: Shady	
[4/22/23 04:06AM] Player picked up item: Tormented Boots, id: 21041, amount: 1, owner: Shady	
[4/22/23 04:06AM] Player picked up item: Tormented Boots, id: 21041, amount: 1, owner: Shady	
[4/22/23 04:06AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Shady	
[4/22/23 04:07AM] Player picked up item: Tormented Legs, id: 21038, amount: 1, owner: Shady	
[4/22/23 04:17AM] Player picked up item: Sacred Gloves, id: 23137, amount: 1, owner: Shady	
[4/22/23 04:20AM] Player picked up item: Sacred Boots, id: 23138, amount: 1, owner: Shady	
[4/22/23 04:27AM] Player picked up item: Forsaken Boots, id: 14914, amount: 1, owner: Shady	
[4/22/23 04:34AM] Player picked up item: Coin, id: 995, amount: 2083605, owner: Shady	
[4/22/23 04:35AM] Player picked up item: Coin, id: 995, amount: 2182104, owner: Shady	
[4/22/23 04:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Shady	
[4/22/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Shady	
[4/22/23 04:46AM] Player picked up item: Sinful Staff, id: 14377, amount: 1, owner: Shady	
[4/22/23 04:51AM] Player picked up item: Sinful Gloves, id: 12864, amount: 1, owner: Shady	
[4/22/23 11:56AM] Player picked up item: Coin, id: 995, amount: 27000, owner: Shady	
[4/22/23 11:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/22/23 11:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/22/23 11:59AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shady	
[4/22/23 11:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shady	
[4/22/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1426373, owner: Shady	
[4/22/23 12:07PM] Player picked up item: Coin, id: 995, amount: 2254904, owner: Shady	
[4/22/23 12:09PM] Player picked up item: Coin, id: 995, amount: 1430455, owner: Shady	
[4/22/23 12:09PM] Player picked up item: Coin, id: 995, amount: 1252213, owner: Shady	
[4/22/23 12:10PM] Player picked up item: Coin, id: 995, amount: 2336954, owner: Shady	
[4/22/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Shady	
[4/22/23 12:11PM] Player picked up item: Coin, id: 995, amount: 3398630, owner: Shady	
[4/22/23 12:12PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Shady	
[4/22/23 12:13PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Shady	
[4/22/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Shady	
[4/22/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shady	
[4/22/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Shady	
[4/22/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shady	
[4/22/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Shady	
