[4/22/23 01:41PM] Player picked up item: Coin, id: 995, amount: 100, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mason	
[4/22/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:57PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:57PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mason	
[4/22/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:04PM] Player picked up item: Coin, id: 995, amount: 2420142, owner: Mason	
[4/22/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mason	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mason	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mason	
[4/22/23 02:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mason	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mason	
[4/22/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mason	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mason	
