[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kingrock	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kingrock	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Kingrock	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Kingrock	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kingrock	
[4/15/23 09:31AM] Player picked up item: Coin, id: 995, amount: 2903983, owner: Kingrock	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kingrock	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Kingrock	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kingrock	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kingrock	
[4/15/23 09:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Kingrock	
[4/15/23 09:33AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kingrock	
[4/15/23 09:35AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kingrock	
[4/15/23 09:35AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kingrock	
[4/15/23 09:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Kingrock	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 09:43AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Kingrock	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kingrock	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kingrock	
[4/15/23 09:47AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Kingrock	
[4/15/23 09:47AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Kingrock	
[4/15/23 09:48AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kingrock	
[4/15/23 09:48AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Kingrock	
[4/15/23 09:49AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kingrock	
[4/15/23 09:49AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kingrock	
[4/15/23 09:50AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Kingrock	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Kingrock	
[4/15/23 09:56AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Kingrock	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 09:58AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Kingrock	
[4/15/23 09:58AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Kingrock	
[4/15/23 09:59AM] Player picked up item: Coin, id: 995, amount: 1959037, owner: Kingrock	
[4/15/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kingrock	
[4/15/23 10:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kingrock	
[4/15/23 10:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:07AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Kingrock	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 10:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:09AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:12AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 10:16AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kingrock	
[4/15/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Kingrock	
[4/15/23 10:27AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kingrock	
[4/15/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kingrock	
[4/15/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Kingrock	
[4/15/23 10:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kingrock	
[4/15/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:39AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Kingrock	
[4/15/23 10:39AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Kingrock	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 10:47AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Kingrock	
[4/15/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:48AM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Kingrock	
[4/15/23 10:48AM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Kingrock	
[4/15/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kingrock	
[4/15/23 10:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:50AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Kingrock	
[4/15/23 10:50AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Kingrock	
[4/15/23 10:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:53AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:53AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:56AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 10:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 10:59AM] Player picked up item: Coin, id: 995, amount: 1409918, owner: Kingrock	
[4/15/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kingrock	
[4/15/23 11:00AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Kingrock	
[4/15/23 11:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:01AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kingrock	
[4/15/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:01AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 11:02AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kingrock	
[4/15/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:04AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:05AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 11:06AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:07AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:08AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:11AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:12AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:12AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:14AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Kingrock	
[4/15/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:18AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:19AM] Player picked up item: Nightmare gloves, id: 23031, amount: 1, owner: Kingrock	
[4/15/23 11:19AM] Player picked up item: Nightmare gloves, id: 23031, amount: 1, owner: Kingrock	
[4/15/23 11:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:19AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Kingrock	
[4/15/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:22AM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Kingrock	
[4/15/23 11:23AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kingrock	
[4/15/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 11:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 11:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 11:29AM] Player picked up item: Coin, id: 995, amount: 1480574, owner: Kingrock	
[4/15/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kingrock	
[4/15/23 11:29AM] Player picked up item: Coin, id: 995, amount: 3294202, owner: Kingrock	
[4/15/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Kingrock	
[4/15/23 11:59AM] Player picked up item: Coin, id: 995, amount: 1903858, owner: Kingrock	
[4/15/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kingrock	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:03PM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Kingrock	
[4/15/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kingrock	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 12:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 12:10PM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Kingrock	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Kingrock	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kingrock	
[4/15/23 12:11PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Kingrock	
[4/15/23 12:11PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Kingrock	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 700, owner: Kingrock	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kingrock	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kingrock	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 12:16PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Kingrock	
[4/15/23 12:17PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Kingrock	
[4/15/23 12:17PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Kingrock	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 12:23PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kingrock	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kingrock	
[4/15/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kingrock	
[4/15/23 12:30PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kingrock	
[4/15/23 12:30PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Kingrock	
[4/15/23 12:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kingrock	
[4/15/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Kingrock	
[4/15/23 12:31PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Kingrock	
[4/15/23 12:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:32PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Kingrock	
[4/15/23 12:32PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Kingrock	
[4/15/23 12:33PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Kingrock	
[4/15/23 12:34PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Kingrock	
[4/15/23 12:36PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Kingrock	
[4/15/23 12:36PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Kingrock	
[4/15/23 12:36PM] Player picked up item: Coin, id: 995, amount: 39000, owner: Kingrock	
[4/15/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:37PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kingrock	
[4/15/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:38PM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Kingrock	
[4/15/23 12:38PM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Kingrock	
[4/15/23 12:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:39PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Aberrant Body, id: 20593, amount: 1, owner: Kingrock	
[4/15/23 12:41PM] Player picked up item: Aberrant Body, id: 20593, amount: 1, owner: Kingrock	
[4/15/23 12:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kingrock	
[4/15/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kingrock	
[4/15/23 12:42PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kingrock	
