[4/20/23 04:34PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Slayer Uim	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 04:48PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Slayer Uim	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/20/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 04:50PM] Player picked up item: Coin, id: 995, amount: 1895338, owner: Slayer Uim	
[4/20/23 04:50PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/20/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/20/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 09:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 09:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 09:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 09:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 09:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 09:47PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/20/23 09:48PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/20/23 09:48PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 10:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/20/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/20/23 10:05PM] Player picked up item: Coin, id: 995, amount: 1652061, owner: Slayer Uim	
[4/20/23 10:05PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 07:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slayer Uim	
[4/21/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 07:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/21/23 07:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/21/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 07:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:58PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 07:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:04PM] Player picked up item: Coin, id: 995, amount: 1408010, owner: Slayer Uim	
[4/21/23 08:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/21/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:09PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer Uim	
[4/21/23 08:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 08:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer Uim	
[4/21/23 08:20PM] Player picked up item: Coin, id: 995, amount: 900, owner: Slayer Uim	
[4/21/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:20PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Slayer Uim	
[4/21/23 08:20PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Slayer Uim	
[4/21/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
