[4/18/23 08:20PM] Player picked up item: Coin, id: 995, amount: 100, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Icy	
[4/18/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/18/23 09:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/18/23 09:06PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Icy	
[4/18/23 09:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:09PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Icy	
[4/18/23 09:09PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Icy	
[4/18/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Icy	
[4/18/23 09:09PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:14PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:15PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:16PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:17PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Icy	
[4/18/23 09:17PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Icy	
[4/18/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:19PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:21PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Icy	
[4/18/23 09:21PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:21PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Icy	
[4/18/23 09:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Icy	
[4/18/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:24PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:24PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Icy	
[4/18/23 09:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:28PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:30PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Icy	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Icy	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:34PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/18/23 09:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Icy	
[4/18/23 09:38PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Icy	
[4/18/23 09:40PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/18/23 09:43PM] Player picked up item: Coin, id: 995, amount: 2356846, owner: Icy	
[4/18/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/18/23 09:46PM] Player picked up item: Coin, id: 995, amount: 3029119, owner: Icy	
[4/18/23 09:46PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Icy	
[4/18/23 09:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/18/23 09:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Icy	
[4/18/23 10:01PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Icy	
[4/18/23 10:01PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Icy	
[4/18/23 10:09PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Icy	
[4/18/23 10:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 10:20PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Icy	
[4/18/23 10:20PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Icy	
[4/18/23 11:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/18/23 11:38PM] Player picked up item: Coin, id: 995, amount: 1358166, owner: Icy	
[4/18/23 11:38PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/18/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Icy	
[4/18/23 11:51PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Icy	
[4/18/23 11:58PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Icy	
[4/18/23 11:59PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Icy	
[4/18/23 11:59PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Icy	
[4/18/23 11:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/19/23 12:00AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Icy	
[4/19/23 12:02AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Icy	
[4/19/23 12:04AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Icy	
[4/19/23 12:09AM] Player picked up item: Coin, id: 995, amount: 1180893, owner: Icy	
[4/19/23 12:09AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/19/23 12:12AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Icy	
[4/19/23 12:12AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Icy	
[4/19/23 12:14AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Icy	
[4/19/23 12:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 12:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 12:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 12:26AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Icy	
[4/19/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Icy	
[4/19/23 12:27AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Icy	
[4/19/23 12:28AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/19/23 12:28AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/19/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 12:28AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Icy	
[4/19/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 12:43AM] Player picked up item: Coin, id: 995, amount: 1633322, owner: Icy	
[4/19/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/19/23 12:51AM] Player picked up item: Coin, id: 995, amount: 3224232, owner: Icy	
[4/19/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Icy	
[4/19/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Icy	
[4/19/23 12:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Icy	
[4/19/23 01:43PM] Player picked up item: Starter Gloves, id: 19946, amount: 1, owner: Icy	
[4/19/23 01:45PM] Player picked up item: Coin, id: 995, amount: 1274403, owner: Icy	
[4/19/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/19/23 01:47PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Icy	
[4/19/23 01:50PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Icy	
[4/19/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Icy	
[4/19/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Icy	
[4/19/23 01:57PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Icy	
[4/19/23 01:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/19/23 01:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Icy	
[4/19/23 01:59PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Icy	
[4/19/23 01:59PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Icy	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Icy	
[4/19/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Icy	
[4/19/23 02:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Icy	
[4/19/23 02:03PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Icy	
[4/19/23 02:04PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Icy	
[4/19/23 02:06PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Icy	
[4/19/23 02:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Icy	
[4/19/23 02:15PM] Player picked up item: Coin, id: 995, amount: 2117354, owner: Icy	
[4/19/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/19/23 02:19PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/19/23 02:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 02:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/19/23 02:21PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Icy	
[4/19/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Icy	
[4/19/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Icy	
[4/19/23 02:25PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Icy	
[4/19/23 02:27PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Icy	
[4/19/23 02:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Icy	
[4/19/23 02:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Icy	
[4/19/23 02:30PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Icy	
[4/19/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Icy	
[4/19/23 02:32PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Icy	
[4/19/23 02:32PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Icy	
[4/19/23 02:33PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Icy	
[4/19/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Icy	
[4/19/23 02:34PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Icy	
[4/19/23 02:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Icy	
[4/19/23 02:39PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Icy	
[4/19/23 02:45PM] Player picked up item: Coin, id: 995, amount: 1270384, owner: Icy	
[4/19/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Icy	
[4/23/23 01:23AM] Player picked up item: Nagi Cape, id: 21071, amount: 1, owner: Icy	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Lilinryss Pet, id: 19489, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
[4/23/23 03:52AM] Player picked up item: Onyx Griffin Pet, id: 19486, amount: 1, owner: A Fatality	
