[4/15/23 05:00AM] Player picked up item: Coin, id: 995, amount: 100, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plebo	
[4/15/23 06:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:20AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Plebo	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plebo	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 06:33AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Plebo	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:40AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Plebo	
[4/15/23 06:41AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Plebo	
[4/15/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 06:50AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Plebo	
[4/15/23 06:50AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 06:51AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 06:52AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Plebo	
[4/15/23 06:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Plebo	
[4/15/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Plebo	
[4/15/23 07:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 07:06AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Plebo	
[4/15/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Plebo	
[4/15/23 07:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 07:17AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Plebo	
[4/15/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
[4/15/23 07:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Plebo	
[4/15/23 07:20AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Plebo	
[4/15/23 07:22AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Plebo	
[4/15/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 07:24AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Plebo	
[4/15/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Plebo	
[4/15/23 07:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Plebo	
[4/15/23 07:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 07:27AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Plebo	
[4/15/23 07:38AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Plebo	
[4/15/23 07:38AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 07:40AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Plebo	
[4/15/23 07:57AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Plebo	
[4/15/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Plebo	
[4/15/23 08:03AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Plebo	
[4/15/23 08:03AM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Plebo	
[4/15/23 08:03AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Plebo	
[4/15/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Plebo	
[4/15/23 08:07AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Plebo	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Plebo	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Plebo	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Plebo	
[4/15/23 08:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Plebo	
[4/15/23 08:18AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 08:21AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 08:22AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Plebo	
[4/15/23 08:23AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Plebo	
[4/15/23 08:23AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Plebo	
[4/15/23 08:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Plebo	
[4/15/23 08:29AM] Player picked up item: Coin, id: 995, amount: 1534682, owner: Plebo	
[4/15/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Plebo	
[4/15/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Plebo	
[4/15/23 08:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Plebo	
[4/15/23 08:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Plebo	
[4/15/23 08:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plebo	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Plebo	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Plebo	
[4/15/23 08:36AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Plebo	
[4/15/23 08:38AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Plebo	
[4/15/23 08:39AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Plebo	
[4/15/23 08:39AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Plebo	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 08:50AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Plebo	
[4/15/23 08:50AM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Plebo	
[4/15/23 08:50AM] Player picked up item: Nightmare body, id: 23029, amount: 1, owner: Plebo	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plebo	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Plebo	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Plebo	
[4/15/23 08:58AM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Plebo	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Plebo	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1756370, owner: Plebo	
[4/15/23 09:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Plebo	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Plebo	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Plebo	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plebo	
