[4/17/23 10:34AM] Player picked up item: Coin, id: 995, amount: 100, owner: Wolly	
[4/17/23 10:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 900, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Coin, id: 995, amount: 300, owner: Wolly	
[4/17/23 10:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Coin, id: 995, amount: 400, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:50AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Wolly	
[4/17/23 10:50AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Wolly	
[4/17/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Wolly	
