[4/15/23 08:44AM] Player picked up item: Coin, id: 995, amount: 100, owner: Slurmf	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slurmf	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 200, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 08:59AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1784984, owner: Slurmf	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slurmf	
[4/15/23 09:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slurmf	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Coin, id: 995, amount: 300, owner: Slurmf	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slurmf	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slurmf	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slurmf	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slurmf	
[4/15/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slurmf	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slurmf	
[4/15/23 09:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slurmf	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:18AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Slurmf	
[4/15/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:21AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:25AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:27AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slurmf	
[4/15/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2220367, owner: Slurmf	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slurmf	
[4/15/23 09:31AM] Player picked up item: Coin, id: 995, amount: 3983110, owner: Slurmf	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Slurmf	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Slurmf	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 09:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 09:36AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:37AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Slurmf	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:37AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:38AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 09:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slurmf	
[4/15/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slurmf	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slurmf	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slurmf	
[4/15/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 09:59AM] Player picked up item: Coin, id: 995, amount: 1566673, owner: Slurmf	
[4/15/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Slurmf	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slurmf	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slurmf	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slurmf	
[4/15/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slurmf	
[4/15/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Slurmf	
[4/15/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slurmf	
[4/15/23 10:10AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slurmf	
[4/15/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slurmf	
