[4/16/23 01:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Mug	
[4/16/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mug	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:36AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mug	
[4/16/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:39AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:39AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:40AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:40AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:42AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Mug	
[4/16/23 01:43AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:46AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mug	
[4/16/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:51AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 01:55AM] Player picked up item: Coin, id: 995, amount: 1483568, owner: Mug	
[4/16/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Mug	
[4/16/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mug	
[4/16/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
