[4/15/23 12:03AM] Player picked up item: Coin, id: 995, amount: 100, owner: Nick	
[4/15/23 12:25AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:25AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:25AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:26AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:26AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 12:28AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:28AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nick	
[4/15/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:30AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:33AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 17, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 12:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Nick	
[4/15/23 12:36AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Nick	
[4/15/23 12:36AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Nick	
[4/15/23 12:36AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nick	
[4/15/23 12:36AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:36AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:37AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:37AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:37AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Nick	
[4/15/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/15/23 12:37AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Nick	
[4/15/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Nick	
[4/15/23 12:39AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nick	
[4/15/23 12:39AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nick	
[4/15/23 12:40AM] Player picked up item: Coin, id: 995, amount: 700, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nick	
[4/15/23 12:42AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 12:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Nick	
[4/15/23 12:46AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nick	
[4/15/23 12:46AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 12:46AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nick	
[4/15/23 12:46AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nick	
[4/15/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 12:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Nick	
[4/15/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 12:49AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:49AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:49AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:51AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nick	
[4/15/23 12:51AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Nick	
[4/15/23 12:51AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Nick	
[4/15/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 12:52AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nick	
[4/15/23 12:52AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nick	
[4/15/23 12:52AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nick	
[4/15/23 12:53AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:54AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nick	
[4/15/23 12:54AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nick	
[4/15/23 12:55AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nick	
[4/15/23 12:55AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nick	
[4/15/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 12:56AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nick	
[4/15/23 12:56AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 12:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nick	
[4/15/23 01:02AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Nick	
[4/15/23 01:15AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 01:28AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Nick	
[4/15/23 01:28AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Nick	
[4/15/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:37AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Nick	
[4/15/23 01:37AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Nick	
[4/15/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:41AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:43AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Nick	
[4/15/23 01:43AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Nick	
[4/15/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 01:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 01:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:47AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
