[4/15/23 12:37PM] Player picked up item: Coin, id: 995, amount: 100, owner: Powaaaah	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 600, owner: Powaaaah	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 02:39AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Powaaaah	
[4/16/23 02:40AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Powaaaah	
[4/16/23 02:40AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Powaaaah	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Powaaaah	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Powaaaah	
[4/16/23 03:03AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Powaaaah	
[4/16/23 03:03AM] Player picked up item: Coin, id: 995, amount: 600, owner: Powaaaah	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 03:06AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Powaaaah	
[4/16/23 03:25AM] Player picked up item: Coin, id: 995, amount: 2326717, owner: Powaaaah	
[4/16/23 03:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/16/23 03:26AM] Player picked up item: Coin, id: 995, amount: 2701891, owner: Powaaaah	
[4/16/23 03:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Powaaaah	
[4/16/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Powaaaah	
[4/16/23 04:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Powaaaah	
[4/16/23 04:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Powaaaah	
[4/16/23 04:47AM] Player picked up item: Coin, id: 995, amount: 2352132, owner: Powaaaah	
[4/16/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 04:48AM] Player picked up item: Coin, id: 995, amount: 2431422, owner: Powaaaah	
[4/16/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/16/23 04:50AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Powaaaah	
[4/16/23 04:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Powaaaah	
[4/16/23 04:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Powaaaah	
[4/16/23 05:01AM] Player picked up item: Coin, id: 995, amount: 1200581, owner: Powaaaah	
[4/16/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 05:14AM] Player picked up item: Coin, id: 995, amount: 800, owner: Powaaaah	
[4/16/23 05:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 05:20AM] Player picked up item: Coin, id: 995, amount: 800, owner: Powaaaah	
[4/16/23 05:22AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Powaaaah	
[4/16/23 05:25AM] Player picked up item: Coin, id: 995, amount: 1437027, owner: Powaaaah	
[4/16/23 05:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 05:26AM] Player picked up item: Coin, id: 995, amount: 3366168, owner: Powaaaah	
[4/16/23 05:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/16/23 05:30AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Powaaaah	
[4/16/23 05:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Powaaaah	
[4/16/23 05:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Powaaaah	
[4/16/23 05:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 05:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 05:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Powaaaah	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2177298, owner: Powaaaah	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Powaaaah	
[4/16/23 06:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Powaaaah	
[4/16/23 06:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Powaaaah	
[4/16/23 06:52AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Powaaaah	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Powaaaah	
[4/16/23 06:59AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Powaaaah	
[4/16/23 07:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Powaaaah	
[4/16/23 07:30AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Powaaaah	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2227967, owner: Powaaaah	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1306300, owner: Powaaaah	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 11:24AM] Player picked up item: Coin, id: 995, amount: 2163355, owner: Powaaaah	
[4/16/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/16/23 11:25AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Powaaaah	
[4/16/23 11:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Powaaaah	
[4/16/23 11:26AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Powaaaah	
[4/16/23 11:26AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Powaaaah	
[4/16/23 11:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Powaaaah	
[4/16/23 11:31AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Powaaaah	
[4/16/23 11:35AM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Powaaaah	
[4/16/23 11:45AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Powaaaah	
[4/16/23 11:45AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Powaaaah	
[4/16/23 11:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 11:46AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Powaaaah	
[4/16/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2378677, owner: Powaaaah	
[4/16/23 11:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 11:57AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Powaaaah	
[4/16/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 12:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 12:16PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Powaaaah	
[4/16/23 12:22PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Powaaaah	
[4/16/23 12:24PM] Player picked up item: Coin, id: 995, amount: 1815139, owner: Powaaaah	
[4/16/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 12:24PM] Player picked up item: Coin, id: 995, amount: 3498047, owner: Powaaaah	
[4/16/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Powaaaah	
[4/16/23 12:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 12:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/16/23 12:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 12:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Powaaaah	
[4/16/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Powaaaah	
[4/16/23 12:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/16/23 12:54PM] Player picked up item: Coin, id: 995, amount: 1477746, owner: Powaaaah	
[4/16/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/16/23 01:03PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Powaaaah	
[4/16/23 01:23PM] Player picked up item: Coin, id: 995, amount: 1503047, owner: Powaaaah	
[4/16/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Powaaaah	
[4/16/23 01:24PM] Player picked up item: Coin, id: 995, amount: 3268862, owner: Powaaaah	
[4/16/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/16/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Powaaaah	
[4/16/23 01:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Powaaaah	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Powaaaah	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Powaaaah	
[4/17/23 05:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Powaaaah	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Powaaaah	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Powaaaah	
[4/17/23 05:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Powaaaah	
[4/17/23 05:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/17/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Powaaaah	
[4/17/23 06:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Powaaaah	
[4/17/23 06:11AM] Player picked up item: Coin, id: 995, amount: 2416554, owner: Powaaaah	
[4/17/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/17/23 07:07AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Powaaaah	
[4/17/23 07:10AM] Player picked up item: Coin, id: 995, amount: 2239544, owner: Powaaaah	
[4/17/23 07:10AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Powaaaah	
[4/23/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 19722, owner: Powaaaah	
