[4/22/23 06:51PM] Player picked up item: Coin, id: 995, amount: 100, owner: Roger	
[4/22/23 07:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Roger	
[4/22/23 07:58PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 07:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 07:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:05PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Roger	
[4/22/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:15PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Roger	
[4/22/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:20PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:22PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 08:23PM] Player picked up item: Coin, id: 995, amount: 400, owner: Roger	
[4/22/23 08:23PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:26PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:33PM] Player picked up item: Coin, id: 995, amount: 1040123, owner: Roger	
[4/22/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Roger	
[4/22/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Roger	
[4/22/23 08:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:37PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:40PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:40PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
