[4/19/23 04:23PM] Player picked up item: Coin, id: 995, amount: 100, owner: Habit	
[4/19/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:26PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:31PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:31PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:34PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Habit	
[4/19/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 04:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:35PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Habit	
[4/19/23 04:37PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:39PM] Player picked up item: Coin, id: 995, amount: 300, owner: Habit	
[4/19/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:39PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:45PM] Player picked up item: Coin, id: 995, amount: 2139637, owner: Habit	
[4/19/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Habit	
[4/19/23 04:47PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Habit	
[4/19/23 04:47PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Habit	
[4/19/23 04:47PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Habit	
[4/19/23 04:47PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Habit	
[4/19/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Habit	
[4/19/23 04:49PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Habit	
[4/19/23 04:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Coin, id: 995, amount: 400, owner: Habit	
[4/19/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:57PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:03PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:05PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Habit	
[4/19/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:08PM] Player picked up item: Coin, id: 995, amount: 178, owner: Matt0804	
[4/19/23 05:14PM] Player picked up item: Coin, id: 995, amount: 1629140, owner: Habit	
[4/19/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Habit	
[4/19/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Habit	
