[4/15/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:56AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:56AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Coin, id: 995, amount: 1003800, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 02:57AM] Player picked up item: Coin, id: 995, amount: 200, owner: Creation	
[4/15/23 03:01AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:01AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Creation	
[4/15/23 03:01AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:02AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:03AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:03AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:04AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:04AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:05AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:05AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:06AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:06AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:11AM] Player picked up item: @bla@Progressive reward box, id: 10025, amount: 1, owner: Creation	
[4/15/23 03:11AM] Player picked up item: DR Potion (Godly), id: 3086, amount: 1, owner: Creation	
[4/15/23 03:11AM] Player picked up item: EXP Potion (Divine), id: 1033, amount: 1, owner: Creation	
[4/15/23 03:11AM] Player picked up item: DMG Potion (Mortal), id: 3090, amount: 1, owner: Creation	
[4/15/23 03:14AM] Player picked up item: Imperial Whip, id: 18750, amount: 1, owner: Creation	
[4/15/23 03:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Creation	
[4/15/23 03:22AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Creation	
[4/15/23 03:22AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Creation	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Creation	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:39AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:43AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Creation	
[4/15/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Creation	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Creation	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Creation	
[4/15/23 03:47AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Creation	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Creation	
[4/15/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Creation	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 03:52AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Creation	
[4/15/23 03:55AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Creation	
[4/15/23 03:55AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Creation	
[4/15/23 03:57AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Creation	
[4/15/23 03:57AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Creation	
[4/15/23 03:57AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Creation	
[4/15/23 03:57AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Creation	
[4/15/23 03:59AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Creation	
[4/15/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 04:00AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Creation	
[4/15/23 04:00AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Creation	
[4/15/23 04:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:01AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
[4/15/23 04:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Creation	
[4/15/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 04:06AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Creation	
[4/15/23 04:07AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Creation	
[4/15/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 06:56AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Creation	
[4/15/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Creation	
[4/15/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Creation	
[4/15/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Creation	
