[4/15/23 09:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Shrazdek	
[4/15/23 10:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shrazdek	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shrazdek	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shrazdek	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:14PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/15/23 10:14PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shrazdek	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shrazdek	
[4/15/23 10:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Shrazdek	
[4/15/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:22PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:23PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:26PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Shrazdek	
[4/15/23 10:27PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Shrazdek	
[4/15/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/15/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:27PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shrazdek	
[4/15/23 10:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:32PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shrazdek	
[4/15/23 10:33PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/15/23 10:34PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shrazdek	
[4/15/23 10:35PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shrazdek	
[4/15/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/15/23 10:35PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Shrazdek	
[4/15/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shrazdek	
[4/15/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:39PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Shrazdek	
[4/15/23 10:42PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Shrazdek	
[4/15/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/15/23 10:43PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:43PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:43PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:44PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/15/23 10:44PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:44PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:44PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:45PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Shrazdek	
[4/15/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/15/23 10:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shrazdek	
[4/15/23 10:48PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shrazdek	
[4/15/23 10:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/15/23 10:49PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Shrazdek	
[4/15/23 10:49PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shrazdek	
[4/15/23 10:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/15/23 10:51PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Shrazdek	
[4/15/23 10:51PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:51PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:51PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:51PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/15/23 10:52PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/15/23 10:52PM] Player picked up item: Coin, id: 995, amount: 6300, owner: Shrazdek	
[4/15/23 10:52PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:52PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:52PM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/15/23 10:56PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shrazdek	
[4/15/23 10:56PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
