[4/19/23 10:02AM] Player picked up item: Coin, id: 995, amount: 100, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Trashbagel	
[4/19/23 10:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Trashbagel	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Trashbagel	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 600, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Trashbagel	
[4/19/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Trashbagel	
[4/19/23 10:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Trashbagel	
[4/19/23 07:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 07:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Trashbagel	
[4/19/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Trashbagel	
[4/19/23 07:16PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Trashbagel	
[4/19/23 07:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Trashbagel	
[4/19/23 07:16PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Trashbagel	
[4/19/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Trashbagel	
[4/19/23 07:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Trashbagel	
[4/19/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Trashbagel	
[4/19/23 07:21PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Trashbagel	
[4/20/23 09:10PM] Player picked up item: Coin, id: 995, amount: 600, owner: Trashbagel	
[4/20/23 09:14PM] Player picked up item: Coin, id: 995, amount: 600, owner: Trashbagel	
[4/20/23 09:18PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Trashbagel	
