[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:44AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 200, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 300, owner: Mqklori	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:02AM] Player picked up item: Coin, id: 995, amount: 400, owner: Mqklori	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Mqklori	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Mqklori	
[4/15/23 10:03AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Mqklori	
[4/15/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mqklori	
[4/15/23 10:06AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2500, owner: Mqklori	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mqklori	
[4/15/23 10:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Mqklori	
[4/15/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:20AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Like My Peep	
[4/15/23 10:20AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Like My Peep	
[4/15/23 10:20AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Like My Peep	
[4/15/23 10:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:21AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mqklori	
[4/15/23 10:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:22AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:27AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mqklori	
[4/15/23 10:27AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mqklori	
[4/15/23 10:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:32AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mqklori	
[4/15/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 10:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 10:46AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 10:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 10:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:43AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:44AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:44AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:44AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Mqklori	
[4/15/23 11:44AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:44AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:45AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:47AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:48AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:48AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 11:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
