[4/15/23 09:25AM] Player picked up item: Coin, id: 995, amount: 100, owner: Grid	
[4/15/23 09:49AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Grid	
[4/15/23 09:50AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Grid	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Grid	
[4/15/23 09:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grid	
[4/15/23 09:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Grid	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grid	
[4/15/23 09:54AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Grid	
[4/15/23 09:56AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Grid	
[4/15/23 09:58AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Grid	
[4/15/23 10:03AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Grid	
[4/15/23 10:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Grid	
[4/15/23 10:17AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Grid	
[4/15/23 10:21AM] Player picked up item: Starter Ring, id: 23091, amount: 1, owner: Grid	
[4/15/23 10:34AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Grid	
[4/15/23 10:59AM] Player picked up item: Coin, id: 995, amount: 2477820, owner: Grid	
[4/15/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Grid	
[4/15/23 11:01AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Grid	
[4/15/23 11:14AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Grid	
[4/15/23 11:15AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Grid	
[4/15/23 11:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Grid	
[4/15/23 11:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Grid	
[4/15/23 11:27AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Grid	
[4/15/23 11:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Grid	
[4/15/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grid	
[4/15/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grid	
[4/15/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grid	
[4/15/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grid	
[4/15/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:41AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Grid	
[4/15/23 11:44AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Grid	
[4/15/23 11:44AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Grid	
[4/15/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Grid	
[4/15/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grid	
[4/15/23 11:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Grid	
[4/15/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grid	
[4/15/23 12:00PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Grid	
[4/15/23 10:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Grid	
[4/15/23 10:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Grid	
[4/15/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1688186, owner: Grid	
[4/15/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Grid	
[4/15/23 10:30PM] Player picked up item: Aura (T6), id: 23049, amount: 1, owner: Grid	
[4/15/23 10:30PM] Player picked up item: Aura (T6), id: 23049, amount: 1, owner: Grid	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 3483655, owner: Grid	
[4/15/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Grid	
[4/15/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Grid	
[4/15/23 10:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Grid	
