[4/22/23 06:47AM] Player picked up item: Coin, id: 995, amount: 100, owner: Ironman	
[4/22/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ironman	
[4/22/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ironman	
[4/22/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 07:04AM] Player picked up item: Coin, id: 995, amount: 2387048, owner: Ironman	
[4/22/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ironman	
[4/22/23 07:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ironman	
[4/22/23 07:14AM] Player picked up item: Coin, id: 995, amount: 800, owner: Ironman	
[4/22/23 07:15AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Ironman	
[4/22/23 07:19AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Ironman	
[4/22/23 07:19AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Ironman	
[4/22/23 07:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 07:33AM] Player picked up item: Coin, id: 995, amount: 1990498, owner: Ironman	
[4/22/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ironman	
[4/22/23 07:34AM] Player picked up item: Coin, id: 995, amount: 2836335, owner: Ironman	
[4/22/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Ironman	
[4/22/23 07:37AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Ironman	
[4/22/23 07:37AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Ironman	
[4/22/23 07:38AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Ironman	
[4/22/23 07:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 07:44AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Ironman	
[4/22/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 07:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 07:46AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Ironman	
[4/22/23 07:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 07:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 07:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 07:52AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Ironman	
[4/22/23 10:10AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Ironman	
[4/22/23 10:10AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Ironman	
[4/22/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 10:11AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Ironman	
[4/22/23 10:11AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Ironman	
[4/22/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 10:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 10:14AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Ironman	
[4/22/23 10:14AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Ironman	
[4/22/23 10:14AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Ironman	
[4/22/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 10:15AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Ironman	
[4/22/23 10:15AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Ironman	
[4/22/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ironman	
[4/22/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 10:17AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Ironman	
[4/22/23 10:17AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Ironman	
[4/22/23 10:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Ironman	
[4/22/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Ironman	
[4/22/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
[4/22/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Ironman	
[4/22/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Ironman	
[4/22/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Ironman	
[4/22/23 10:47AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Ironman	
[4/22/23 10:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Ironman	
[4/22/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ironman	
