[4/15/23 07:45AM] Player picked up item: Coin, id: 995, amount: 1000000, owner: Doppelganger	
[4/15/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:55AM] Player picked up item: Coin, id: 995, amount: 400, owner: Doppelganger	
[4/15/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Doppelganger	
[4/15/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 07:59AM] Player picked up item: Coin, id: 995, amount: 2271270, owner: Doppelganger	
[4/15/23 07:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Doppelganger	
[4/15/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Doppelganger	
[4/15/23 08:05AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Doppelganger	
[4/15/23 08:06AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Doppelganger	
[4/15/23 08:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Doppelganger	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Doppelganger	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Doppelganger	
[4/15/23 08:09AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Doppelganger	
[4/15/23 08:09AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Doppelganger	
[4/15/23 08:15AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Doppelganger	
[4/15/23 08:25AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Doppelganger	
[4/15/23 08:25AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Doppelganger	
[4/15/23 08:25AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Doppelganger	
[4/15/23 08:25AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Doppelganger	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Doppelganger	
[4/15/23 08:26AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 08:26AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 08:26AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Doppelganger	
[4/15/23 08:27AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Doppelganger	
[4/15/23 08:27AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Doppelganger	
[4/15/23 08:29AM] Player picked up item: Coin, id: 995, amount: 2403216, owner: Doppelganger	
[4/15/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Doppelganger	
[4/15/23 08:31AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Doppelganger	
[4/15/23 08:31AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Doppelganger	
[4/15/23 08:33AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Doppelganger	
[4/15/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 700, owner: Doppelganger	
[4/15/23 08:35AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 08:35AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Doppelganger	
[4/15/23 08:37AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Doppelganger	
[4/15/23 08:38AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Doppelganger	
[4/15/23 08:38AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Doppelganger	
[4/15/23 08:38AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Doppelganger	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:44AM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Doppelganger	
[4/15/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:45AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 08:46AM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Doppelganger	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Doppelganger	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Doppelganger	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Doppelganger	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Doppelganger	
[4/15/23 08:51AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Doppelganger	
[4/15/23 08:51AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Doppelganger	
[4/15/23 08:54AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Doppelganger	
[4/15/23 08:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Doppelganger	
[4/15/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1791246, owner: Doppelganger	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Doppelganger	
[4/15/23 09:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Doppelganger	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Doppelganger	
[4/15/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:03AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Doppelganger	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Doppelganger	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:09AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Doppelganger	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Doppelganger	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Doppelganger	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:20AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 09:20AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Doppelganger	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Doppelganger	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Doppelganger	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Doppelganger	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Doppelganger	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Doppelganger	
[4/15/23 09:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Doppelganger	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Doppelganger	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Doppelganger	
[4/15/23 09:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Doppelganger	
[4/15/23 06:25PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Doppelganger	
[4/15/23 06:25PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Doppelganger	
[4/15/23 06:27PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Doppelganger	
[4/15/23 06:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 06:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Doppelganger	
[4/15/23 06:31PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Doppelganger	
[4/15/23 06:32PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Doppelganger	
[4/15/23 06:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Doppelganger	
[4/15/23 06:34PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Doppelganger	
[4/15/23 06:34PM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Doppelganger	
[4/15/23 06:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Doppelganger	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 1640824, owner: Doppelganger	
[4/15/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Doppelganger	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Doppelganger	
[4/15/23 07:04PM] Player picked up item: Inferno Legs, id: 13304, amount: 1, owner: Doppelganger	
[4/15/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cameron	
[4/15/23 08:17PM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Doppelganger	
