[4/15/23 08:19AM] Player picked up item: Coin, id: 995, amount: 100, owner: Amura	
[4/16/23 12:12AM] Player picked up item: Inferno Boots, id: 13305, amount: 1, owner: Amura	
[4/16/23 12:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Amura	
[4/16/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Amura	
[4/16/23 12:23AM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Amura	
[4/16/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/16/23 12:25AM] Player picked up item: Coin, id: 995, amount: 4137047, owner: Amura	
[4/16/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Amura	
[4/16/23 12:28AM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Amura	
[4/16/23 07:25PM] Player picked up item: Coin, id: 995, amount: 2218073, owner: Amura	
[4/16/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/16/23 07:26PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/16/23 07:26PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Amura	
[4/17/23 07:41AM] Player picked up item: Coin, id: 995, amount: 4449830, owner: Amura	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/17/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/17/23 07:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Amura	
[4/17/23 07:04PM] Player picked up item: Coin, id: 995, amount: 1596111, owner: Amura	
[4/17/23 07:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/17/23 07:33PM] Player picked up item: Coin, id: 995, amount: 7492072, owner: Amura	
[4/17/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/17/23 07:34PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Amura	
[4/17/23 07:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/17/23 08:59PM] Player picked up item: Coin, id: 995, amount: 4838696, owner: Amura	
[4/17/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/17/23 09:00PM] Player picked up item: Coin, id: 995, amount: 4393416, owner: Amura	
[4/17/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Amura	
[4/17/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Amura	
[4/17/23 09:01PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1378322, owner: Amura	
[4/18/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/18/23 02:42AM] Player picked up item: Coin, id: 995, amount: 3172464, owner: Amura	
[4/18/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 02:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Amura	
[4/18/23 02:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Amura	
[4/18/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/18/23 02:44AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Amura	
[4/18/23 08:42AM] Player picked up item: Coin, id: 995, amount: 1512139, owner: Amura	
[4/18/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/18/23 08:42AM] Player picked up item: Coin, id: 995, amount: 3134129, owner: Amura	
[4/18/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/18/23 08:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 09:14AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Amura	
[4/18/23 09:14AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Amura	
[4/18/23 07:43PM] Player picked up item: Coin, id: 995, amount: 1591486, owner: Amura	
[4/18/23 07:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/18/23 07:44PM] Player picked up item: Coin, id: 995, amount: 3965055, owner: Amura	
[4/18/23 07:44PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 07:45PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Amura	
[4/18/23 07:45PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 07:45PM] Player picked up item: Damnation Box, id: 20491, amount: 1, owner: Amura	
[4/18/23 07:49PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Double P	
[4/18/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/18/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Amura	
[4/18/23 08:47PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 09:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/18/23 09:43PM] Player picked up item: Coin, id: 995, amount: 2178529, owner: Amura	
[4/18/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 09:46PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 09:56PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Amura	
[4/18/23 09:57PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Amura	
[4/18/23 10:14PM] Player picked up item: Coin, id: 995, amount: 1748494, owner: Amura	
[4/18/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 10:20PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Amura	
[4/18/23 10:20PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Amura	
[4/18/23 10:40PM] Player picked up item: Coin, id: 995, amount: 2345812, owner: Amura	
[4/18/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Amura	
[4/18/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Amura	
[4/18/23 10:48PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Amura	
[4/18/23 10:52PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/18/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Amura	
[4/18/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Amura	
[4/18/23 11:03PM] Player picked up item: Champion Wings, id: 17686, amount: 1, owner: Amura	
[4/18/23 11:03PM] Player picked up item: Champion Wings, id: 17686, amount: 1, owner: Amura	
[4/18/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/18/23 11:57PM] Player picked up item: Rogue Aura, id: 12610, amount: 1, owner: Amura	
[4/18/23 11:57PM] Player picked up item: Rogue Aura, id: 12610, amount: 1, owner: Amura	
[4/18/23 11:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Amura	
[4/19/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Amura	
[4/19/23 12:09AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/19/23 12:44AM] Player picked up item: Collector Attachment, id: 9084, amount: 1, owner: Rks	
[4/19/23 12:44AM] Player picked up item: Collector Attachment, id: 9084, amount: 1, owner: Rks	
[4/19/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Amura	
[4/19/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Amura	
[4/19/23 12:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/19/23 07:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Amura	
[4/19/23 07:23AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Amura	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/19/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/19/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Amura	
[4/19/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Amura	
[4/19/23 07:52AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Amura	
[4/19/23 07:54AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Amura	
[4/19/23 07:54AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Amura	
[4/19/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 930, owner: Amura	
[4/19/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
[4/19/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/19/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/19/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Amura	
[4/19/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
[4/20/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Amura	
[4/22/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Amura	
