[4/21/23 08:03AM] Player picked up item: Coin, id: 995, amount: 100, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:12AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rogrim	
[4/21/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:25AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rogrim	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 08:51AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Rogrim	
[4/21/23 08:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rogrim	
[4/21/23 09:01AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Rogrim	
[4/21/23 09:01AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Rogrim	
[4/21/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1113491, owner: Rogrim	
[4/21/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rogrim	
[4/21/23 09:08AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Rogrim	
[4/21/23 09:10AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Rogrim	
[4/21/23 09:11AM] Player picked up item: Coin, id: 995, amount: 800, owner: Rogrim	
[4/21/23 09:13AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Rogrim	
[4/21/23 09:13AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Rogrim	
[4/21/23 09:15AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Rogrim	
[4/21/23 09:24AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Rogrim	
[4/21/23 09:34AM] Player picked up item: Coin, id: 995, amount: 1698209, owner: Rogrim	
[4/21/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rogrim	
[4/21/23 09:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rogrim	
[4/21/23 09:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rogrim	
[4/21/23 09:39AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Rogrim	
[4/21/23 09:39AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Rogrim	
[4/21/23 09:43AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Rogrim	
[4/21/23 09:49AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Rogrim	
[4/21/23 09:50AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Rogrim	
[4/21/23 09:54AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Rogrim	
[4/21/23 09:54AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Rogrim	
[4/21/23 09:57AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Rogrim	
[4/21/23 09:57AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Rogrim	
[4/21/23 10:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Rogrim	
[4/21/23 10:08AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Rogrim	
[4/21/23 10:17AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Rogrim	
[4/21/23 10:19AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Rogrim	
[4/21/23 10:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:22AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Rogrim	
[4/21/23 10:22AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:23AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Rogrim	
[4/21/23 10:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:29AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Rogrim	
[4/21/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 10:40AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rogrim	
[4/21/23 10:43AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Rogrim	
[4/21/23 10:43AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Rogrim	
[4/21/23 10:43AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Rogrim	
[4/21/23 10:45AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Rogrim	
[4/21/23 10:45AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Rogrim	
[4/21/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 10:48AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Rogrim	
[4/21/23 10:50AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Rogrim	
[4/21/23 10:56AM] Player picked up item: Nightmare legs, id: 23030, amount: 1, owner: Rogrim	
[4/21/23 10:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rogrim	
[4/21/23 09:41PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 09:54PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Rogrim	
[4/21/23 09:55PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Rogrim	
[4/21/23 09:59PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Rogrim	
[4/21/23 10:00PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Rogrim	
[4/21/23 10:01PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Rogrim	
[4/21/23 10:01PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Rogrim	
[4/21/23 10:04PM] Player picked up item: Coin, id: 995, amount: 1577626, owner: Rogrim	
[4/21/23 10:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rogrim	
[4/21/23 10:23PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Rogrim	
[4/21/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:32PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Rogrim	
[4/21/23 10:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:35PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Rogrim	
[4/21/23 10:53PM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Rogrim	
[4/21/23 10:56PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Rogrim	
[4/21/23 10:58PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Rogrim	
[4/21/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rogrim	
