[4/15/23 03:38AM] Player picked up item: Coin, id: 995, amount: 100, owner: Bluephaty	
[4/15/23 04:02AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Bluephaty	
[4/15/23 04:03AM] Player picked up item: Coin, id: 995, amount: 800, owner: Bluephaty	
[4/15/23 04:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:05AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bluephaty	
[4/15/23 04:05AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bluephaty	
[4/15/23 04:06AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bluephaty	
[4/15/23 04:06AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bluephaty	
[4/15/23 04:06AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bluephaty	
[4/15/23 04:06AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bluephaty	
[4/15/23 04:08AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bluephaty	
[4/15/23 04:08AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bluephaty	
[4/15/23 04:08AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Bluephaty	
[4/15/23 04:10AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Bluephaty	
[4/15/23 04:11AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Bluephaty	
[4/15/23 04:11AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Bluephaty	
[4/15/23 04:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bluephaty	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:17AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Bluephaty	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bluephaty	
[4/15/23 04:18AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bluephaty	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:21AM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Bluephaty	
[4/15/23 04:22AM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Bluephaty	
[4/15/23 04:22AM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Bluephaty	
[4/15/23 04:23AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:24AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bluephaty	
[4/15/23 04:24AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:24AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bluephaty	
[4/15/23 04:24AM] Player picked up item: Patience gloves, id: 23037, amount: 1, owner: Bluephaty	
[4/15/23 04:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bluephaty	
[4/15/23 04:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:26AM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Bluephaty	
[4/15/23 04:27AM] Player picked up item: Patience gloves, id: 23037, amount: 1, owner: Bluephaty	
[4/15/23 04:28AM] Player picked up item: Patience boots, id: 23038, amount: 1, owner: Bluephaty	
[4/15/23 04:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:29AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Bluephaty	
[4/15/23 04:30AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:30AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bluephaty	
[4/15/23 04:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 04:31AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bluephaty	
[4/15/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Bluephaty	
[4/15/23 04:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Bluephaty	
[4/15/23 05:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bluephaty	
[4/15/23 05:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bluephaty	
[4/15/23 02:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 02:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1068509, owner: Bluephaty	
[4/15/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bluephaty	
[4/15/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Bluephaty	
[4/15/23 02:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Bluephaty	
[4/15/23 02:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:32PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Bluephaty	
[4/15/23 02:32PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Bluephaty	
[4/15/23 02:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bluephaty	
[4/15/23 02:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/15/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/15/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/16/23 04:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bluephaty	
[4/16/23 04:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Bluephaty	
[4/16/23 04:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bluephaty	
[4/16/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bluephaty	
[4/16/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Bluephaty	
[4/16/23 04:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 05:04AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bluephaty	
[4/16/23 05:08AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bluephaty	
[4/16/23 05:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bluephaty	
[4/16/23 05:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bluephaty	
[4/16/23 05:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bluephaty	
[4/16/23 05:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bluephaty	
[4/16/23 05:24AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bluephaty	
[4/16/23 05:26AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Bluephaty	
[4/16/23 05:28AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Bluephaty	
[4/16/23 05:28AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Bluephaty	
[4/16/23 05:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/16/23 05:33AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bluephaty	
[4/16/23 05:34AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bluephaty	
[4/16/23 05:35AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bluephaty	
[4/16/23 05:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 05:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 05:38AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bluephaty	
[4/16/23 05:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bluephaty	
[4/16/23 08:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bluephaty	
[4/16/23 08:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 08:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bluephaty	
[4/16/23 09:57AM] Player picked up item: Inferno Boots, id: 13305, amount: 1, owner: Bluephaty	
