[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 100, owner: 5thonovember	
[4/15/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/15/23 10:11AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: 5thonovember	
[4/15/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: 5thonovember	
[4/15/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: 5thonovember	
[4/15/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: 5thonovember	
[4/15/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: 5thonovember	
[4/15/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: 5thonovember	
[4/15/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: 5thonovember	
[4/15/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/16/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: 5thonovember	
[4/16/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: 5thonovember	
[4/16/23 01:26PM] Player picked up item: Coin, id: 995, amount: 1800, owner: 5thonovember	
[4/16/23 01:26PM] Player picked up item: Coin, id: 995, amount: 1800, owner: 5thonovember	
[4/16/23 01:26PM] Player picked up item: Coin, id: 995, amount: 1200, owner: 5thonovember	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: 5thonovember	
[4/16/23 01:27PM] Player picked up item: Coin, id: 995, amount: 4200, owner: 5thonovember	
[4/16/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: 5thonovember	
[4/16/23 01:28PM] Player picked up item: Coin, id: 995, amount: 2400, owner: 5thonovember	
[4/16/23 01:28PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: 5thonovember	
[4/16/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: 5thonovember	
[4/16/23 01:29PM] Player picked up item: Coin, id: 995, amount: 1800, owner: 5thonovember	
[4/16/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: 5thonovember	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 2400, owner: 5thonovember	
[4/16/23 01:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: 5thonovember	
[4/16/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/16/23 01:32PM] Player picked up item: Coin, id: 995, amount: 1200, owner: 5thonovember	
[4/16/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 2400, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1200, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 01:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: 5thonovember	
[4/16/23 01:34PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: 5thonovember	
[4/16/23 01:34PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: 5thonovember	
[4/16/23 01:34PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1400, owner: 5thonovember	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: 5thonovember	
[4/16/23 01:35PM] Player picked up item: Coin, id: 995, amount: 2800, owner: 5thonovember	
[4/16/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 2100, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 01:47PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: 5thonovember	
[4/16/23 01:49PM] Player picked up item: Coin, id: 995, amount: 2800, owner: 5thonovember	
[4/16/23 01:50PM] Player picked up item: Coin, id: 995, amount: 2100, owner: 5thonovember	
[4/16/23 01:50PM] Player picked up item: Coin, id: 995, amount: 1400, owner: 5thonovember	
[4/16/23 01:50PM] Player picked up item: Coin, id: 995, amount: 2800, owner: 5thonovember	
[4/16/23 01:51PM] Player picked up item: Coin, id: 995, amount: 1400, owner: 5thonovember	
[4/16/23 01:51PM] Player picked up item: Coin, id: 995, amount: 2100, owner: 5thonovember	
[4/16/23 01:51PM] Player picked up item: Coin, id: 995, amount: 1400, owner: 5thonovember	
[4/16/23 01:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: 5thonovember	
[4/16/23 01:53PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: 5thonovember	
[4/16/23 01:54PM] Player picked up item: Coin, id: 995, amount: 1391485, owner: 5thonovember	
[4/16/23 01:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: 5thonovember	
[4/16/23 01:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 3200, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 3200, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 1600, owner: 5thonovember	
[4/16/23 01:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: 5thonovember	
[4/16/23 01:58PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: 5thonovember	
[4/16/23 01:58PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: 5thonovember	
[4/16/23 02:01PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: 5thonovember	
[4/16/23 02:02PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: 5thonovember	
[4/16/23 02:02PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: 5thonovember	
[4/16/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 02:02PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: 5thonovember	
[4/16/23 02:02PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: 5thonovember	
[4/16/23 02:03PM] Player picked up item: Coin, id: 995, amount: 800, owner: 5thonovember	
[4/16/23 02:06PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: 5thonovember	
[4/16/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 02:06PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: 5thonovember	
[4/16/23 02:09PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: 5thonovember	
[4/16/23 02:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: 5thonovember	
[4/16/23 02:09PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: 5thonovember	
[4/16/23 02:11PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: 5thonovember	
[4/16/23 02:11PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: 5thonovember	
[4/16/23 02:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: 5thonovember	
[4/16/23 02:24PM] Player picked up item: Coin, id: 995, amount: 2898762, owner: 5thonovember	
[4/16/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: 5thonovember	
[4/16/23 02:24PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:30PM] Player picked up item: Coin, id: 995, amount: 4500, owner: 5thonovember	
[4/16/23 02:30PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 02:30PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 02:30PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: 5thonovember	
[4/16/23 03:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 03:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:14PM] Player picked up item: Coin, id: 995, amount: 7500, owner: 5thonovember	
[4/16/23 03:14PM] Player picked up item: Coin, id: 995, amount: 4500, owner: 5thonovember	
[4/16/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: 5thonovember	
[4/16/23 03:15PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:18PM] Player picked up item: Coin, id: 995, amount: 9000, owner: 5thonovember	
[4/16/23 03:18PM] Player picked up item: Coin, id: 995, amount: 9000, owner: 5thonovember	
[4/16/23 03:19PM] Player picked up item: Coin, id: 995, amount: 4500, owner: 5thonovember	
[4/16/23 03:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:27PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:27PM] Player picked up item: Coin, id: 995, amount: 4500, owner: 5thonovember	
[4/16/23 03:28PM] Player picked up item: Coin, id: 995, amount: 4500, owner: 5thonovember	
[4/16/23 03:28PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: 5thonovember	
[4/16/23 03:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: 5thonovember	
[4/16/23 03:31PM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: 5thonovember	
[4/16/23 03:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:33PM] Player picked up item: Coin, id: 995, amount: 7500, owner: 5thonovember	
[4/16/23 03:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: 5thonovember	
[4/16/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 03:35PM] Player picked up item: Coin, id: 995, amount: 7500, owner: 5thonovember	
[4/16/23 03:35PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 03:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 03:38PM] Player picked up item: Patience body, id: 23035, amount: 1, owner: 5thonovember	
[4/16/23 03:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: 5thonovember	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: 5thonovember	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 9000, owner: 5thonovember	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 9000, owner: 5thonovember	
[4/16/23 03:47PM] Player picked up item: Coin, id: 995, amount: 1500, owner: 5thonovember	
[4/16/23 03:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: 5thonovember	
[4/16/23 03:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: 5thonovember	
[4/16/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: 5thonovember	
[4/16/23 04:05PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 04:21PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: 5thonovember	
[4/16/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: 5thonovember	
[4/16/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: 5thonovember	
[4/16/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/16/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: 5thonovember	
[4/16/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:50PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 04:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 04:54PM] Player picked up item: Coin, id: 995, amount: 2413699, owner: 5thonovember	
[4/16/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: 5thonovember	
[4/16/23 05:03PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: 5thonovember	
[4/16/23 05:03PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: 5thonovember	
[4/16/23 05:06PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: 5thonovember	
[4/16/23 05:06PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: 5thonovember	
[4/16/23 05:12PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: 5thonovember	
[4/16/23 05:12PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: 5thonovember	
[4/16/23 05:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 05:15PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: 5thonovember	
[4/16/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: 5thonovember	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: 5thonovember	
[4/16/23 05:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 05:23PM] Player picked up item: Coin, id: 995, amount: 1063815, owner: 5thonovember	
[4/16/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: 5thonovember	
[4/16/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: 5thonovember	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: 5thonovember	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: 5thonovember	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: 5thonovember	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: 5thonovember	
[4/16/23 05:27PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 05:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 05:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 05:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: 5thonovember	
[4/16/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 05:33PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: 5thonovember	
[4/16/23 05:33PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: 5thonovember	
[4/16/23 05:35PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: 5thonovember	
[4/16/23 05:35PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: 5thonovember	
[4/16/23 05:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/16/23 05:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 05:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 05:38PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 05:38PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: 5thonovember	
[4/16/23 05:38PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: 5thonovember	
