[4/19/23 11:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Imbalance	
[4/20/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Coin, id: 995, amount: 500, owner: Imbalance	
[4/20/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:41AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:41AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Imbalance	
[4/20/23 12:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Coin, id: 995, amount: 6600, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 12:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Imbalance	
[4/20/23 12:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Imbalance	
[4/20/23 12:58AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Imbalance	
[4/20/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 12:59AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Imbalance	
[4/20/23 01:00AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Imbalance	
[4/20/23 01:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Imbalance	
[4/20/23 01:04AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Imbalance	
[4/20/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 01:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Imbalance	
[4/20/23 01:14AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Imbalance	
[4/20/23 01:15AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Imbalance	
[4/20/23 01:16AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Imbalance	
[4/20/23 01:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Imbalance	
[4/20/23 01:21AM] Player picked up item: Coin, id: 995, amount: 1733727, owner: Imbalance	
[4/20/23 01:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Imbalance	
[4/20/23 01:23AM] Player picked up item: Coin, id: 995, amount: 3715620, owner: Imbalance	
[4/20/23 01:23AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Imbalance	
[4/20/23 01:25AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Imbalance	
[4/20/23 01:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Imbalance	
[4/20/23 01:25AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Imbalance	
[4/20/23 01:28AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Imbalance	
[4/20/23 01:30AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Imbalance	
[4/20/23 01:31AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Imbalance	
[4/20/23 01:31AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Imbalance	
[4/20/23 01:31AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 01:36AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Imbalance	
[4/20/23 01:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 01:40AM] Player picked up item: Clean Sephialla, id: 913, amount: 1, owner: Imbalance	
[4/20/23 01:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Imbalance	
[4/20/23 01:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Imbalance	
[4/20/23 01:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Imbalance	
[4/20/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 01:56AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Imbalance	
[4/20/23 01:59AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:00AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
[4/20/23 02:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:04AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Imbalance	
[4/20/23 02:04AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Imbalance	
[4/20/23 02:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1963917, owner: Imbalance	
[4/20/23 02:23AM] Player picked up item: Coin, id: 995, amount: 4375962, owner: Imbalance	
[4/20/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Imbalance	
[4/20/23 02:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 02:26AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 02:26AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Imbalance	
[4/20/23 02:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Imbalance	
[4/20/23 02:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Imbalance	
[4/20/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Imbalance	
[4/20/23 02:29AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Imbalance	
[4/20/23 02:32AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Imbalance	
[4/20/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Imbalance	
[4/20/23 02:43AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Imbalance	
[4/20/23 02:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 02:45AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Imbalance	
[4/20/23 02:45AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Imbalance	
[4/20/23 02:49AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Imbalance	
[4/20/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Imbalance	
[4/20/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 03:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 03:04AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Imbalance	
[4/20/23 03:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 03:06AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Imbalance	
[4/20/23 03:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Imbalance	
[4/20/23 03:07AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Imbalance	
[4/20/23 03:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Imbalance	
