[4/18/23 11:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/18/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Gjuki	
[4/23/23 07:58PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Gjuki	
[4/23/23 07:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 07:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 07:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:03PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:04PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:04PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:04PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 08:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Gjuki	
[4/23/23 08:06PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:07PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Gjuki	
[4/23/23 08:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Gjuki	
[4/23/23 08:16PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 08:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:18PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:19PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:20PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:20PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Gjuki	
[4/23/23 08:20PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Gjuki	
[4/23/23 08:20PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 08:26PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:26PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:27PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Gjuki	
[4/23/23 08:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Gjuki	
[4/23/23 08:29PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:32PM] Player picked up item: Coin, id: 995, amount: 1004036, owner: Gjuki	
[4/23/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:34PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:34PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Gjuki	
[4/23/23 08:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:36PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Gjuki	
[4/23/23 08:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:38PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 6300, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Gjuki	
[4/23/23 08:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
