[4/22/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:20PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 02:21PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:21PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:22PM] Player picked up item: Coin, id: 995, amount: 300, owner: Fevang	
[4/22/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Coin, id: 995, amount: 300, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Coin, id: 995, amount: 300, owner: Fevang	
[4/22/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Fevang	
[4/22/23 02:33PM] Player picked up item: Coin, id: 995, amount: 2399051, owner: Fevang	
[4/22/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:34PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:34PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:35PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Fevang	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Fevang	
[4/22/23 02:41PM] Player picked up item: Coin, id: 995, amount: 500, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Coin, id: 995, amount: 500, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:42PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Fevang	
[4/22/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Fevang	
[4/22/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Fevang	
[4/22/23 02:45PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 02:46PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 02:47PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Fevang	
[4/22/23 02:47PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Fevang	
[4/22/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Fevang	
[4/22/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Fevang	
[4/22/23 02:50PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Fevang	
[4/22/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Fevang	
[4/22/23 02:50PM] Player picked up item: Coin, id: 995, amount: 6300, owner: Fevang	
[4/22/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Vial, id: 229, amount: 1, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Fevang	
[4/22/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:52PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Fevang	
[4/22/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
[4/22/23 02:52PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Fevang	
[4/22/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Fevang	
[4/22/23 02:53PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Fevang	
[4/22/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Fevang	
[4/22/23 02:53PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Fevang	
[4/22/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Fevang	
[4/22/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:54PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Fevang	
[4/22/23 02:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Fevang	
[4/22/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Fevang	
[4/22/23 02:56PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Fevang	
[4/22/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:57PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
[4/22/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Fevang	
[4/22/23 02:57PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Fevang	
[4/22/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:58PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Fevang	
[4/22/23 02:58PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Fevang	
[4/22/23 02:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Fevang	
[4/22/23 03:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Fevang	
[4/22/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
[4/22/23 03:00PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Fevang	
[4/22/23 03:02PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Fevang	
[4/22/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 03:02PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Fevang	
[4/22/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 03:02PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Fevang	
[4/22/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 03:03PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Fevang	
[4/22/23 03:03PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:03PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Fevang	
[4/22/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Fevang	
[4/22/23 03:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:07PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Fevang	
[4/22/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:07PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Fevang	
[4/22/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Fevang	
[4/22/23 03:08PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Fevang	
[4/22/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:08PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Fevang	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Fevang	
[4/22/23 03:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:17PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Fevang	
[4/22/23 03:17PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Fevang	
[4/22/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Fevang	
[4/22/23 03:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Fevang	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Fevang	
