[4/18/23 12:15PM] Player picked up item: Coin, id: 995, amount: 100, owner: Bandit	
[4/18/23 12:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Bandit	
[4/18/23 12:23PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 12:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Bandit	
[4/18/23 12:25PM] Player picked up item: Coin, id: 995, amount: 400, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bandit	
[4/18/23 12:27PM] Player picked up item: Coin, id: 995, amount: 400, owner: Bandit	
[4/18/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 12:34PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Bandit	
[4/18/23 12:34PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Bandit	
[4/18/23 12:41PM] Player picked up item: Coin, id: 995, amount: 1320484, owner: Bandit	
[4/18/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Bandit	
[4/18/23 12:42PM] Player picked up item: Coin, id: 995, amount: 4346554, owner: Bandit	
[4/18/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Bandit	
[4/18/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Bandit	
[4/18/23 12:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Bandit	
[4/18/23 12:44PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 12:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 12:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 12:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 12:54PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Bandit	
[4/18/23 12:56PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Bandit	
[4/18/23 12:56PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Bandit	
[4/18/23 12:57PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bandit	
[4/18/23 01:02PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Bandit	
[4/18/23 01:02PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:05PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Bandit	
[4/18/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 01:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Bandit	
[4/18/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:12PM] Player picked up item: Coin, id: 995, amount: 2462512, owner: Bandit	
[4/18/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bandit	
[4/18/23 01:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bandit	
[4/18/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 01:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bandit	
[4/18/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bandit	
[4/18/23 01:15PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bandit	
[4/18/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 01:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 01:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 01:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 01:22PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Bandit	
[4/18/23 01:24PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Bandit	
[4/18/23 01:26PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Bandit	
[4/18/23 01:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 01:30PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Bandit	
[4/18/23 01:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Bandit	
[4/18/23 01:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Bandit	
[4/18/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:33PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Bandit	
[4/18/23 01:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Bandit	
[4/18/23 01:33PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Bandit	
[4/18/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:36PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Bandit	
[4/18/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 01:36PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Bandit	
[4/18/23 01:39PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bandit	
[4/18/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 01:39PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bandit	
[4/18/23 01:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:41PM] Player picked up item: Coin, id: 995, amount: 2218154, owner: Bandit	
[4/18/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bandit	
[4/18/23 01:41PM] Player picked up item: Coin, id: 995, amount: 2327347, owner: Bandit	
[4/18/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Bandit	
[4/18/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Bandit	
[4/18/23 01:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Bandit	
[4/18/23 01:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bandit	
[4/18/23 01:44PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bandit	
[4/18/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bandit	
[4/18/23 01:44PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 01:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 01:48PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bandit	
[4/18/23 01:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 01:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:49PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Bandit	
[4/18/23 01:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:52PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bandit	
[4/18/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bandit	
[4/18/23 01:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:54PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bandit	
[4/18/23 01:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bandit	
[4/18/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 01:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 01:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bandit	
[4/18/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bandit	
[4/18/23 02:02PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bandit	
[4/18/23 02:03PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bandit	
[4/19/23 04:38PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
