[4/22/23 01:25PM] Player picked up item: Coin, id: 995, amount: 100, owner: Shinigami	
[4/22/23 01:43PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shinigami	
[4/22/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 01:43PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Coin, id: 995, amount: 200, owner: Shinigami	
[4/22/23 01:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:02PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:04PM] Player picked up item: Coin, id: 995, amount: 2094543, owner: Shinigami	
[4/22/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shinigami	
[4/22/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:04PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:04PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:18PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Shinigami	
[4/22/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:25PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:26PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:27PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:29PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:30PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:36PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 02:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:41PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 02:44PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:07PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:07PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:08PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:08PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:09PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:11PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shinigami	
[4/22/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:11PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shinigami	
[4/22/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:22PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Shinigami	
[4/22/23 03:22PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Shinigami	
[4/22/23 03:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shinigami	
[4/22/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:25PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:25PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:27PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:30PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:32PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:34PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:37PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:37PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Shinigami	
[4/22/23 03:37PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Shinigami	
[4/22/23 03:38PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:39PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 03:39PM] Player picked up item: Coin, id: 995, amount: 500, owner: Shinigami	
[4/22/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:02PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:04PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:05PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:06PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:06PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Shinigami	
[4/22/23 04:06PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Shinigami	
[4/22/23 04:06PM] Player picked up item: Coin, id: 995, amount: 400, owner: Shinigami	
[4/22/23 04:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:09PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:11PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shinigami	
[4/22/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 04:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shinigami	
[4/22/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shinigami	
[4/22/23 04:12PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:13PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:15PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shinigami	
[4/22/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:15PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shinigami	
[4/22/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:24PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shinigami	
[4/22/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:24PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Shinigami	
[4/22/23 04:25PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Shinigami	
[4/22/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Shinigami	
[4/22/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:28PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shinigami	
[4/22/23 04:28PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shinigami	
[4/22/23 04:33PM] Player picked up item: Coin, id: 995, amount: 1314354, owner: Shinigami	
[4/22/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Shinigami	
[4/22/23 04:34PM] Player picked up item: Coin, id: 995, amount: 4038858, owner: Shinigami	
[4/22/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Shinigami	
[4/22/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Shinigami	
[4/22/23 04:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shinigami	
[4/22/23 04:37PM] Player picked up item: Coin, id: 995, amount: 670, owner: Ronnie V2	
[4/22/23 04:38PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shinigami	
[4/22/23 04:38PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Shinigami	
