[4/16/23 01:55AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Kriipz	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 400, owner: Kriipz	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:25AM] Player picked up item: Coin, id: 995, amount: 1539992, owner: Kriipz	
[4/16/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 02:26AM] Player picked up item: Coin, id: 995, amount: 4457362, owner: Kriipz	
[4/16/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Kriipz	
[4/16/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Kriipz	
[4/16/23 02:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Kriipz	
[4/16/23 02:29AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:31AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:31AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:37AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Kriipz	
[4/16/23 02:37AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Kriipz	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2250594, owner: Kriipz	
[4/16/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Kriipz	
[4/16/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:17AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Kriipz	
[4/16/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 03:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:21AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 03:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 03:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 03:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 03:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:00AM] Player picked up item: Coin, id: 995, amount: 1522450, owner: Kriipz	
[4/16/23 05:00AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 05:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:03AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 05:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:05AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:07AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1525843, owner: Kriipz	
