[4/18/23 07:13AM] Player picked up item: Coin, id: 995, amount: 2025594, owner: Muffin	
[4/21/23 07:08AM] Player picked up item: Coin, id: 995, amount: 100, owner: Muffin	
[4/21/23 07:34AM] Player picked up item: Coin, id: 995, amount: 1895226, owner: Muffin	
[4/21/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 07:35AM] Player picked up item: Coin, id: 995, amount: 3487732, owner: Muffin	
[4/21/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 07:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 07:59AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 08:04AM] Player picked up item: Coin, id: 995, amount: 1751352, owner: Muffin	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 08:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 08:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 08:31AM] Player picked up item: Coin, id: 995, amount: 4111087, owner: Muffin	
[4/21/23 08:32AM] Player picked up item: Coin, id: 995, amount: 3348832, owner: Muffin	
[4/21/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/21/23 08:32AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/21/23 08:34AM] Player picked up item: Coin, id: 995, amount: 2266285, owner: Muffin	
[4/21/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 08:34AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 08:35AM] Player picked up item: Coin, id: 995, amount: 2645112, owner: Muffin	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 08:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 08:38AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 08:38AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 08:40AM] Player picked up item: Coin, id: 995, amount: 3661592, owner: Muffin	
[4/21/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Muffin	
[4/21/23 08:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 08:41AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 08:44AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/21/23 09:04AM] Player picked up item: Coin, id: 995, amount: 2305031, owner: Muffin	
[4/21/23 09:34AM] Player picked up item: Coin, id: 995, amount: 1525329, owner: Muffin	
[4/21/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2317556, owner: Muffin	
[4/21/23 09:57AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 09:57AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 10:04AM] Player picked up item: Coin, id: 995, amount: 1663594, owner: Muffin	
[4/21/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 10:33AM] Player picked up item: Coin, id: 995, amount: 1443406, owner: Muffin	
[4/21/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 10:34AM] Player picked up item: Coin, id: 995, amount: 4284990, owner: Muffin	
[4/21/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 10:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 11:33AM] Player picked up item: Coin, id: 995, amount: 2268109, owner: Muffin	
[4/21/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/21/23 11:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/21/23 12:06PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 12:06PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 12:09PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 12:09PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 12:14PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 1334496, owner: Muffin	
[4/21/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 12:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 01:04PM] Player picked up item: Coin, id: 995, amount: 1900008, owner: Muffin	
[4/21/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 01:12PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 01:12PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 01:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 01:14PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 01:34PM] Player picked up item: Coin, id: 995, amount: 2016293, owner: Muffin	
[4/21/23 01:35PM] Player picked up item: Coin, id: 995, amount: 2937880, owner: Muffin	
[4/21/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 02:04PM] Player picked up item: Coin, id: 995, amount: 1772059, owner: Muffin	
[4/21/23 02:33PM] Player picked up item: Coin, id: 995, amount: 2056151, owner: Muffin	
[4/21/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2604321, owner: Muffin	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/21/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/21/23 03:04PM] Player picked up item: Coin, id: 995, amount: 1137237, owner: Muffin	
[4/21/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 03:07PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/21/23 03:07PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/21/23 03:35PM] Player picked up item: Coin, id: 995, amount: 2250844, owner: Muffin	
[4/21/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/21/23 04:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/21/23 05:04PM] Player picked up item: Coin, id: 995, amount: 2109893, owner: Muffin	
[4/21/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/21/23 05:34PM] Player picked up item: Coin, id: 995, amount: 2494707, owner: Muffin	
[4/21/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/21/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/21/23 05:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1246059, owner: Muffin	
[4/22/23 01:35AM] Player picked up item: Coin, id: 995, amount: 2308051, owner: Muffin	
[4/22/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 01:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 01:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 01:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 01:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Muffin	
[4/22/23 02:05AM] Player picked up item: Coin, id: 995, amount: 1079604, owner: Muffin	
[4/22/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 02:37AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/22/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 02:39AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 03:05AM] Player picked up item: Coin, id: 995, amount: 2248980, owner: Muffin	
[4/22/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 03:34AM] Player picked up item: Coin, id: 995, amount: 2396897, owner: Muffin	
[4/22/23 03:35AM] Player picked up item: Coin, id: 995, amount: 2171059, owner: Muffin	
[4/22/23 03:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 03:42AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 03:42AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 04:04AM] Player picked up item: Coin, id: 995, amount: 1716446, owner: Muffin	
[4/22/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Muffin	
[4/22/23 04:34AM] Player picked up item: Coin, id: 995, amount: 2345445, owner: Muffin	
[4/22/23 04:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 05:04AM] Player picked up item: Coin, id: 995, amount: 2097814, owner: Muffin	
[4/22/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 05:33AM] Player picked up item: Coin, id: 995, amount: 1336091, owner: Muffin	
[4/22/23 05:34AM] Player picked up item: Coin, id: 995, amount: 4439148, owner: Muffin	
[4/22/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 05:35AM] Player picked up item: Coin, id: 995, amount: 896, owner: Ronnie V2	
[4/22/23 05:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 05:52AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 05:52AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 2269110, owner: Muffin	
[4/22/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 06:33AM] Player picked up item: Coin, id: 995, amount: 1433595, owner: Muffin	
[4/22/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 06:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/22/23 07:37AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 07:37AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 08:03AM] Player picked up item: Coin, id: 995, amount: 1089254, owner: Muffin	
[4/22/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 08:34AM] Player picked up item: Coin, id: 995, amount: 2144545, owner: Muffin	
[4/22/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Muffin	
[4/22/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/22/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 08:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 08:38AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 08:38AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 09:33AM] Player picked up item: Coin, id: 995, amount: 2097655, owner: Muffin	
[4/22/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 09:34AM] Player picked up item: Coin, id: 995, amount: 4497604, owner: Muffin	
[4/22/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 10:02AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 10:02AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Muffin	
[4/22/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2395985, owner: Muffin	
[4/22/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Muffin	
[4/22/23 10:34AM] Player picked up item: Coin, id: 995, amount: 2980294, owner: Muffin	
[4/22/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Muffin	
[4/22/23 10:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/22/23 10:38AM] Player picked up item: Coin, id: 995, amount: 3762102, owner: Muffin	
[4/22/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Muffin	
[4/22/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 10:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 11:04AM] Player picked up item: Coin, id: 995, amount: 1421812, owner: Muffin	
[4/22/23 11:07AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Muffin	
[4/22/23 11:07AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muffin	
[4/22/23 12:10PM] Player picked up item: Coin, id: 995, amount: 2377854, owner: Muffin	
[4/22/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/22/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 12:12PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/22/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Muffin	
[4/22/23 12:13PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Muffin	
[4/22/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/22/23 02:33PM] Player picked up item: Coin, id: 995, amount: 1069848, owner: Muffin	
[4/22/23 02:34PM] Player picked up item: Coin, id: 995, amount: 2965136, owner: Muffin	
[4/22/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Muffin	
[4/22/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Muffin	
[4/23/23 01:34AM] Player picked up item: Coin, id: 995, amount: 1257813, owner: Muffin	
[4/23/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muffin	
[4/23/23 01:35AM] Player picked up item: Coin, id: 995, amount: 3409118, owner: Muffin	
[4/23/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Muffin	
[4/23/23 03:15AM] Player picked up item: Starter Cannon, id: 22083, amount: 1, owner: Tokin Joker	
[4/23/23 05:05AM] Player picked up item: Coin, id: 995, amount: 1053008, owner: Muffin	
[4/24/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Ronnie V2	
