[4/15/23 05:00AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 09:12AM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Melti	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Melti	
[4/15/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Coin, id: 995, amount: 900, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Coin, id: 995, amount: 900, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 03:02PM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 03:03PM] Player picked up item: Coin, id: 995, amount: 900, owner: Melti	
[4/15/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 03:03PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Melti	
[4/15/23 03:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:09PM] Player picked up item: Coin, id: 995, amount: 300, owner: Melti	
[4/15/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:12PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:13PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:22PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:22PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:25PM] Player picked up item: Coin, id: 995, amount: 400, owner: Melti	
[4/15/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 03:28PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Melti	
[4/15/23 03:28PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Melti	
[4/15/23 03:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Melti	
[4/15/23 03:29PM] Player picked up item: Coin, id: 995, amount: 500, owner: Melti	
[4/15/23 03:29PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Melti	
[4/15/23 03:37PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Melti	
[4/15/23 03:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 03:38PM] Player picked up item: Coin, id: 995, amount: 500, owner: Melti	
[4/15/23 03:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 03:43PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 03:43PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Melti	
[4/15/23 03:44PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Melti	
[4/15/23 03:44PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Melti	
[4/15/23 03:44PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 03:44PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Melti	
[4/15/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Melti	
[4/15/23 03:45PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Melti	
[4/15/23 03:45PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Melti	
[4/15/23 03:45PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Melti	
[4/15/23 03:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 03:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 03:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:56PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Melti	
[4/15/23 03:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:56PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:58PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Melti	
[4/15/23 03:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:58PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 03:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Melti	
[4/15/23 03:59PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 03:59PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 03:59PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 03:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:00PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:00PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:04PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 04:04PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Melti	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Melti	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 04:10PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Melti	
[4/15/23 04:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:11PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 04:11PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 04:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 04:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Melti	
[4/15/23 04:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Melti	
[4/15/23 06:44PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:44PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:46PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:46PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:46PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:47PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:47PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:47PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:47PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 06:48PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:51PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:51PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:51PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:52PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:53PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:55PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:55PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:55PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:56PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:56PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:56PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 06:57PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 06:57PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 06:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 06:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 06:59PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Patience body, id: 23035, amount: 1, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 07:00PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
