[4/17/23 05:57AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Keef	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Keef	
[4/17/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:48AM] Player picked up item: DMG Potion (Mortal), id: 3090, amount: 1, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 07:10AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/17/23 07:10AM] Player picked up item: Coin, id: 995, amount: 1747619, owner: Keef	
[4/17/23 04:50PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Keef	
[4/17/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Keef	
[4/17/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 04:54PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:03PM] Player picked up item: Coin, id: 995, amount: 1628875, owner: Keef	
[4/17/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Keef	
[4/17/23 05:04PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:04PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:08PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Keef	
[4/17/23 05:09PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Keef	
[4/17/23 05:09PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Keef	
[4/17/23 05:10PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Keef	
[4/17/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 05:15PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Keef	
[4/17/23 05:15PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:15PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:15PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Keef	
[4/17/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Keef	
[4/17/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Keef	
[4/17/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/17/23 05:33PM] Player picked up item: Coin, id: 995, amount: 2397481, owner: Keef	
[4/17/23 05:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Keef	
[4/17/23 05:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Keef	
[4/17/23 06:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/17/23 06:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 06:18PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Keef	
[4/17/23 06:18PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Keef	
[4/17/23 06:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Keef	
[4/17/23 06:22PM] Player picked up item: Mystic helm, id: 23021, amount: 1, owner: Keef	
[4/17/23 06:23PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Keef	
[4/17/23 06:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/17/23 06:34PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Keef	
[4/17/23 06:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/17/23 06:40PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Keef	
[4/17/23 06:42PM] Player picked up item: Patience legs, id: 23036, amount: 1, owner: Keef	
[4/17/23 06:45PM] Player picked up item: Patience bow, id: 23039, amount: 1, owner: Keef	
[4/17/23 06:48PM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Keef	
[4/17/23 06:50PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Keef	
[4/17/23 06:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Keef	
[4/17/23 06:51PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Keef	
[4/17/23 06:59PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Keef	
[4/17/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Keef	
[4/17/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
