[4/18/23 07:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:17PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:17PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:18PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:19PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:22PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Baked	
[4/18/23 07:23PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:23PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Coin, id: 995, amount: 100, owner: Olliv1125	
[4/18/23 07:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Olliv1125	
[4/18/23 07:24PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Coin, id: 995, amount: 100, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:29PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:31PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Coin, id: 995, amount: 200, owner: Baked	
[4/18/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Baked	
[4/18/23 07:40PM] Player picked up item: Coin, id: 995, amount: 300, owner: Baked	
[4/18/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:41PM] Player picked up item: Coin, id: 995, amount: 300, owner: Baked	
[4/18/23 07:42PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Baked	
[4/18/23 07:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:45PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Baked	
[4/18/23 07:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Baked	
[4/18/23 07:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Baked	
[4/18/23 07:45PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Baked	
[4/18/23 07:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Baked	
[4/18/23 07:53PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Baked	
[4/18/23 07:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/18/23 07:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Baked	
[4/18/23 07:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Baked	
[4/18/23 07:57PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Baked	
[4/18/23 07:57PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Baked	
[4/18/23 07:58PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Baked	
[4/18/23 07:59PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Baked	
[4/18/23 08:00PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
[4/22/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Baked	
[4/22/23 10:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Baked	
