[4/20/23 09:24PM] Player picked up item: Coin, id: 995, amount: 200, owner: Rory	
[4/21/23 03:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:08AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Rak	
[4/21/23 04:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rak	
[4/21/23 04:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 04:10AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Rak	
[4/21/23 04:11AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rak	
[4/21/23 04:12AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rak	
[4/21/23 04:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rak	
[4/21/23 04:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rak	
[4/21/23 04:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rak	
[4/21/23 04:13AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rak	
[4/21/23 04:15AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Rak	
[4/21/23 04:23AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Rak	
[4/21/23 04:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Rak	
[4/21/23 04:30AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Rak	
[4/21/23 04:31AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Rak	
[4/21/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Rak	
[4/21/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Rak	
[4/21/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Rak	
[4/21/23 04:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Rak	
[4/21/23 05:04AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Rak	
[4/21/23 05:06AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Rak	
[4/21/23 05:09AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Rak	
[4/21/23 05:09AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Rak	
[4/21/23 05:13AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Rak	
[4/21/23 05:21AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Rak	
[4/21/23 05:25AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Rak	
[4/21/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1107658, owner: Rak	
[4/21/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rak	
[4/21/23 05:35AM] Player picked up item: Coin, id: 995, amount: 4308457, owner: Rak	
[4/21/23 05:35AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Rak	
[4/21/23 05:36AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Rak	
[4/21/23 05:41AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Rak	
[4/21/23 05:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Rak	
[4/21/23 05:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Rak	
[4/21/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Rak	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Rak	
[4/21/23 05:55AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Rak	
[4/21/23 05:55AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Rak	
[4/21/23 05:57AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Rak	
[4/21/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rak	
[4/21/23 06:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rak	
[4/21/23 06:00AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Rak	
[4/21/23 06:02AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Rak	
[4/21/23 09:16PM] Player picked up item: Nightmare gloves, id: 23031, amount: 1, owner: Rak	
[4/22/23 01:05AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Beef Supreme	
[4/22/23 12:16PM] Player picked up item: Miner gauntlets (adamant), id: 20590, amount: 1, owner: Suh	
[4/22/23 12:16PM] Player picked up item: Miner gauntlets (adamant), id: 20590, amount: 1, owner: Rak	
