[4/18/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:05AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:06AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Plasmagamer	
[4/18/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1153250, owner: Plasmagamer	
[4/18/23 06:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Plasmagamer	
[4/18/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:20AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Plasmagamer	
[4/18/23 06:27AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Plasmagamer	
[4/18/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Plasmagamer	
[4/18/23 06:28AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Plasmagamer	
[4/18/23 06:28AM] Player picked up item: 1% DR & Double Drop Ticket, id: 21816, amount: 2, owner: Plasmagamer	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 300, owner: Plasmagamer	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/18/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/18/23 06:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/18/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/18/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:06AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:06AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:07AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:08AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:11AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Plasmagamer	
[4/21/23 05:34AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Plasmagamer	
[4/21/23 05:34AM] Player picked up item: Coin, id: 995, amount: 1375912, owner: Plasmagamer	
[4/21/23 05:53AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plasmagamer	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 800, owner: Plasmagamer	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Plasmagamer	
[4/21/23 05:55AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:55AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Plasmagamer	
[4/21/23 05:55AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Plasmagamer	
[4/21/23 05:55AM] Player picked up item: Coin, id: 995, amount: 400, owner: Plasmagamer	
[4/21/23 05:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 05:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 05:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 05:59AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 05:59AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:03AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:04AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:04AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:04AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:05AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:06AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:07AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Plasmagamer	
[4/21/23 06:08AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:09AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:10AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:11AM] Player picked up item: Coin, id: 995, amount: 500, owner: Plasmagamer	
[4/21/23 06:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:14AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Plasmagamer	
[4/21/23 06:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:18AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:21AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Plasmagamer	
[4/21/23 06:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:22AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Plasmagamer	
[4/21/23 06:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
[4/21/23 06:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Plasmagamer	
