[4/18/23 11:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nky	
[4/18/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nky	
[4/18/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 11:48AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Nky	
[4/18/23 11:57AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nky	
[4/18/23 12:01PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nky	
[4/18/23 12:01PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nky	
[4/18/23 12:02PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nky	
[4/18/23 12:04PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nky	
[4/18/23 12:05PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nky	
[4/18/23 12:08PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Nky	
[4/18/23 12:12PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Nky	
[4/18/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Nky	
[4/18/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Nky	
[4/18/23 12:41PM] Player picked up item: Coin, id: 995, amount: 1016254, owner: Nky	
[4/18/23 12:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nky	
[4/18/23 12:52PM] Player picked up item: Sinful Bottom, id: 14734, amount: 1, owner: Nky	
[4/18/23 01:12PM] Player picked up item: Coin, id: 995, amount: 1195158, owner: Nky	
[4/18/23 01:14PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Nky	
[4/18/23 01:24PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Nky	
[4/18/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 01:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Nky	
[4/18/23 01:30PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Nky	
[4/18/23 01:38PM] Player picked up item: Coin, id: 995, amount: 84000, owner: Nky	
[4/18/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1768713, owner: Nky	
[4/18/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nky	
[4/18/23 01:41PM] Player picked up item: Coin, id: 995, amount: 2409539, owner: Nky	
[4/18/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nky	
[4/18/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Nky	
[4/18/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nky	
[4/18/23 01:48PM] Player picked up item: Coin, id: 995, amount: 32000, owner: Nky	
[4/18/23 01:51PM] Player picked up item: Rogue Sword, id: 22127, amount: 1, owner: Nky	
[4/18/23 01:52PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Nky	
[4/18/23 01:58PM] Player picked up item: Coin, id: 995, amount: 68000, owner: Nky	
[4/18/23 01:59PM] Player picked up item: Coin, id: 995, amount: 204000, owner: Nky	
[4/18/23 01:59PM] Player picked up item: Coin, id: 995, amount: 68000, owner: Nky	
[4/18/23 02:09PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Nky	
[4/18/23 02:09PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nky	
[4/18/23 02:10PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nky	
[4/18/23 02:11PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Nky	
[4/18/23 02:17PM] Player picked up item: Coin, id: 995, amount: 204000, owner: Nky	
[4/18/23 02:17PM] Player picked up item: Coin, id: 995, amount: 136000, owner: Nky	
[4/18/23 02:37PM] Player picked up item: Coin, id: 995, amount: 60000, owner: Nky	
[4/18/23 02:41PM] Player picked up item: Coin, id: 995, amount: 1324209, owner: Nky	
[4/18/23 02:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nky	
[4/18/23 02:42PM] Player picked up item: Coin, id: 995, amount: 3302000, owner: Nky	
[4/18/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nky	
[4/18/23 02:42PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Nky	
[4/18/23 02:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nky	
[4/19/23 08:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Nky	
[4/19/23 08:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Nky	
[4/19/23 11:45AM] Player picked up item: Coin, id: 995, amount: 4079867, owner: Nky	
[4/19/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nky	
[4/19/23 11:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nky	
[4/19/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Nky	
[4/19/23 11:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Nky	
[4/19/23 12:15PM] Player picked up item: Coin, id: 995, amount: 1677678, owner: Nky	
[4/19/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nky	
[4/19/23 12:15PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Nky	
[4/19/23 12:15PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Nky	
[4/19/23 12:17PM] Player picked up item: Coin, id: 995, amount: 4101757, owner: Nky	
[4/19/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Nky	
[4/19/23 12:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Nky	
[4/19/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Nky	
[4/19/23 12:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Nky	
[4/19/23 12:20PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Nky	
[4/19/23 12:20PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Nky	
[4/19/23 12:20PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Nky	
[4/19/23 12:20PM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Nky	
