[4/15/23 07:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:40AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:40AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:42AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:43AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:45AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:46AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:46AM] Player picked up item: Coin, id: 995, amount: 200, owner: Cidx	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:35AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 10:37AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:38AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:40AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:41AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:42AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:43AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/15/23 10:47AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:50AM] Player picked up item: Coin, id: 995, amount: 300, owner: Cidx	
[4/15/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:53AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cidx	
[4/15/23 10:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 10:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:38PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:40PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:43PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:44PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Cidx	
[4/15/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:45PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Cidx	
[4/15/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:47PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:49PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:50PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 03:53PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 03:54PM] Player picked up item: Coin, id: 995, amount: 400, owner: Cidx	
[4/15/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:05PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:06PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Cidx	
[4/15/23 04:06PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Cidx	
[4/15/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:07PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 04:07PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Cidx	
[4/15/23 04:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:08PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:09PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:10PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:12PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:12PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Cidx	
[4/15/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:13PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:14PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:15PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:16PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 04:17PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Cidx	
[4/15/23 04:21PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Cidx	
[4/15/23 04:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:25PM] Player picked up item: Coin, id: 995, amount: 500, owner: Cidx	
[4/15/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:40PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:40PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:41PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:42PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:44PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
