[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dopamine	
[4/16/23 06:44AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dopamine	
[4/16/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 06:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dopamine	
[4/16/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 06:44AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Dopamine	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Dopamine	
[4/16/23 06:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Dopamine	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Dopamine	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Dopamine	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Dopamine	
[4/16/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Dopamine	
[4/16/23 07:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Dopamine	
[4/16/23 07:05AM] Player picked up item: Coin, id: 995, amount: 700, owner: Dopamine	
[4/16/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Dopamine	
[4/16/23 07:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Dopamine	
[4/16/23 07:06AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Dopamine	
[4/16/23 07:07AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Dopamine	
[4/16/23 07:11AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Dopamine	
[4/16/23 07:13AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Dopamine	
[4/16/23 07:13AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Dopamine	
[4/16/23 07:13AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Dopamine	
[4/16/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dopamine	
[4/16/23 07:15AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Dopamine	
[4/16/23 07:15AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Dopamine	
[4/16/23 07:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Dopamine	
[4/16/23 07:17AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Dopamine	
[4/16/23 07:19AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Dopamine	
[4/16/23 07:20AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Dopamine	
[4/16/23 07:20AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Dopamine	
[4/16/23 07:23AM] Player picked up item: Coin, id: 995, amount: 2415064, owner: Dopamine	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 07:24AM] Player picked up item: Coin, id: 995, amount: 3866823, owner: Dopamine	
[4/16/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 07:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dopamine	
[4/16/23 07:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dopamine	
[4/16/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 07:39AM] Player picked up item: Tormented Gloves, id: 21040, amount: 1, owner: Dopamine	
[4/16/23 07:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Dopamine	
[4/16/23 07:54AM] Player picked up item: Coin, id: 995, amount: 2138739, owner: Dopamine	
[4/16/23 08:02AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:02AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:03AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:05AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:05AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:06AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:07AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:08AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:09AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:09AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:22AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:22AM] Player picked up item: Coin, id: 995, amount: 39000, owner: Dopamine	
[4/16/23 08:23AM] Player picked up item: Coin, id: 995, amount: 1253979, owner: Dopamine	
[4/16/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 08:24AM] Player picked up item: Coin, id: 995, amount: 2937542, owner: Dopamine	
[4/16/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dopamine	
[4/16/23 08:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 08:26AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:26AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:27AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:27AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:28AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:28AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:28AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:29AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:29AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 08:39AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dopamine	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dopamine	
[4/16/23 09:12AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Dopamine	
[4/16/23 09:14AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 09:15AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Dopamine	
[4/16/23 09:19AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Dopamine	
[4/16/23 09:21AM] Player picked up item: Coin, id: 995, amount: 33000, owner: Dopamine	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 09:24AM] Player picked up item: Coin, id: 995, amount: 2787638, owner: Dopamine	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dopamine	
[4/16/23 09:24AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dopamine	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:27AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 33000, owner: Dopamine	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dopamine	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dopamine	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Dopamine	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dopamine	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dopamine	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dopamine	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dopamine	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 3919316, owner: Dopamine	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dopamine	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dopamine	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1957756, owner: Dopamine	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 10:02AM] Player picked up item: Coin, id: 995, amount: 22000, owner: Dopamine	
[4/16/23 10:02AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Dopamine	
[4/16/23 08:53PM] Player picked up item: Coin, id: 995, amount: 2250624, owner: Dopamine	
[4/16/23 08:53PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 08:54PM] Player picked up item: Coin, id: 995, amount: 3013093, owner: Dopamine	
[4/16/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dopamine	
[4/16/23 08:56PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dopamine	
[4/16/23 08:56PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 09:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dopamine	
[4/16/23 09:01PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dopamine	
[4/16/23 09:42PM] Player picked up item: Coin, id: 995, amount: 3052873, owner: Dopamine	
[4/16/23 09:42PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dopamine	
[4/16/23 09:43PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dopamine	
[4/16/23 09:44PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Dopamine	
[4/16/23 09:46PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dopamine	
[4/16/23 09:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dopamine	
[4/16/23 09:52PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Dopamine	
[4/16/23 09:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 09:55PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 09:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 09:55PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 09:56PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 09:57PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 09:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dopamine	
[4/16/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
[4/16/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dopamine	
[4/16/23 10:03PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 10:08PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dopamine	
[4/16/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dopamine	
[4/16/23 10:12PM] Player picked up item: Coin, id: 995, amount: 2282768, owner: Dopamine	
[4/16/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 10:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dopamine	
[4/16/23 10:24PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Dopamine	
[4/16/23 10:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
[4/16/23 10:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 10:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
[4/16/23 10:39PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dopamine	
[4/16/23 10:39PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
[4/16/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 10:46PM] Player picked up item: Coin, id: 995, amount: 4483599, owner: Dopamine	
[4/16/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dopamine	
[4/16/23 11:14PM] Player picked up item: Coin, id: 995, amount: 1411393, owner: Dopamine	
[4/16/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dopamine	
[4/16/23 11:15PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dopamine	
[4/16/23 11:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dopamine	
