[4/23/23 03:54AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dustspray	
[4/23/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:05AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dustspray	
[4/23/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:05AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dustspray	
[4/23/23 04:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:07AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Starter Boots, id: 19945, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Starter Gloves, id: 19946, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Dustspray	
[4/23/23 04:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:32AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dustspray	
[4/23/23 04:32AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dustspray	
[4/23/23 04:35AM] Player picked up item: Coin, id: 995, amount: 2320187, owner: Dustspray	
[4/23/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 800, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 800, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:39AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:40AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 400, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:50AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:51AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
[4/23/23 04:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dustspray	
