[4/16/23 01:55PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zshana	
[4/16/23 02:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Tricycle	
[4/16/23 02:54PM] Player picked up item: Coin, id: 995, amount: 1706433, owner: Tricycle	
[4/16/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tricycle	
[4/16/23 02:55PM] Player picked up item: Coin, id: 995, amount: 900, owner: Tricycle	
[4/16/23 02:56PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Tricycle	
[4/16/23 02:56PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tricycle	
[4/16/23 02:57PM] Player picked up item: Coin, id: 995, amount: 900, owner: Tricycle	
[4/16/23 02:57PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tricycle	
[4/16/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tricycle	
[4/16/23 03:00PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:00PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tricycle	
[4/16/23 03:00PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tricycle	
[4/16/23 03:00PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Tricycle	
[4/16/23 03:01PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Tricycle	
[4/16/23 03:01PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tricycle	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Tricycle	
[4/16/23 03:01PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tricycle	
[4/16/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tricycle	
[4/16/23 03:03PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tricycle	
[4/16/23 03:03PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:03PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tricycle	
[4/16/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Tricycle	
[4/16/23 03:05PM] Player picked up item: Coin, id: 995, amount: 600, owner: Tricycle	
[4/16/23 03:06PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Tricycle	
[4/16/23 03:09PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tricycle	
[4/16/23 03:09PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tricycle	
[4/16/23 03:10PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tricycle	
[4/16/23 03:10PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:13PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:14PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tricycle	
[4/16/23 03:14PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tricycle	
[4/16/23 03:14PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tricycle	
[4/16/23 03:15PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:15PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tricycle	
[4/16/23 03:17PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tricycle	
[4/16/23 03:18PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:19PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tricycle	
[4/16/23 03:19PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tricycle	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 03:23PM] Player picked up item: Coin, id: 995, amount: 900, owner: Tricycle	
[4/16/23 03:23PM] Player picked up item: Coin, id: 995, amount: 1502087, owner: Tricycle	
[4/16/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tricycle	
[4/16/23 03:24PM] Player picked up item: Coin, id: 995, amount: 3892921, owner: Tricycle	
[4/16/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tricycle	
[4/16/23 03:25PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:28PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:28PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:29PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Tricycle	
[4/16/23 03:31PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Tricycle	
[4/16/23 03:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:33PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:36PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tricycle	
[4/16/23 03:36PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tricycle	
[4/16/23 03:39PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Tricycle	
[4/16/23 03:39PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:39PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:40PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:43PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 03:44PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Tricycle	
[4/16/23 03:44PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Tricycle	
[4/16/23 03:45PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:46PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Tricycle	
[4/16/23 03:47PM] Player picked up item: Coin, id: 995, amount: 900, owner: Tricycle	
[4/16/23 03:47PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Tricycle	
[4/16/23 03:54PM] Player picked up item: Coin, id: 995, amount: 1578682, owner: Tricycle	
[4/16/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Tricycle	
[4/16/23 03:56PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Tricycle	
[4/16/23 03:58PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Tricycle	
[4/16/23 04:01PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Tricycle	
[4/16/23 04:02PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Tricycle	
[4/16/23 04:11PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 04:14PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Tricycle	
[4/16/23 04:14PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Tricycle	
[4/16/23 04:15PM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Tricycle	
[4/16/23 04:19PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Tricycle	
[4/16/23 04:21PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Tricycle	
[4/16/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tricycle	
[4/16/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tricycle	
[4/16/23 04:32PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Tricycle	
[4/16/23 04:32PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Tricycle	
[4/16/23 04:36PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Tricycle	
[4/16/23 04:36PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Tricycle	
[4/16/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tricycle	
[4/16/23 04:37PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Tricycle	
[4/16/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tricycle	
[4/16/23 04:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 04:38PM] Player picked up item: Doom Body, id: 16021, amount: 1, owner: Tricycle	
[4/16/23 04:42PM] Player picked up item: Unknown Boots, id: 21047, amount: 1, owner: Tricycle	
[4/16/23 04:42PM] Player picked up item: Unknown Boots, id: 21047, amount: 1, owner: Tricycle	
[4/16/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 04:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 04:51PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Tricycle	
[4/16/23 04:51PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Tricycle	
[4/16/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tricycle	
[4/16/23 04:52PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 04:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tricycle	
[4/16/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tricycle	
[4/16/23 04:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Tricycle	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 04:56PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Tricycle	
[4/16/23 04:56PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Tricycle	
[4/16/23 04:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 04:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 04:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 04:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:03PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tricycle	
[4/16/23 05:03PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Tricycle	
[4/16/23 05:06PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Tricycle	
[4/16/23 05:06PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Tricycle	
[4/16/23 05:11PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Tricycle	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Tricycle	
[4/16/23 05:18PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tricycle	
[4/16/23 05:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tricycle	
[4/16/23 05:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 22, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tricycle	
[4/16/23 05:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tricycle	
[4/16/23 05:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tricycle	
[4/16/23 05:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tricycle	
[4/16/23 05:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 21, owner: Tricycle	
[4/16/23 05:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tricycle	
[4/16/23 05:24PM] Player picked up item: Coin, id: 995, amount: 3262621, owner: Tricycle	
[4/16/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Tricycle	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Tricycle	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tricycle	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Tricycle	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tricycle	
[4/16/23 05:33PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Tricycle	
[4/16/23 05:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:34PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Tricycle	
[4/16/23 05:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 17, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 17, owner: Tricycle	
[4/16/23 05:36PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 17, owner: Tricycle	
[4/16/23 05:37PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:37PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Tricycle	
[4/16/23 05:37PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Tricycle	
[4/16/23 05:38PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 05:38PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tricycle	
[4/16/23 05:38PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Tricycle	
[4/16/23 05:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 17, owner: Tricycle	
[4/16/23 05:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:44PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Tricycle	
[4/16/23 05:45PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 05:45PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Tricycle	
[4/16/23 05:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:52PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Tricycle	
[4/16/23 05:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Lava bones, id: 2023, amount: 18, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Lava bones, id: 2023, amount: 18, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:57PM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Tricycle	
[4/16/23 05:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tricycle	
[4/16/23 05:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tricycle	
[4/16/23 05:57PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Tricycle	
[4/16/23 05:58PM] Player picked up item: Starter Defender, id: 19914, amount: 1, owner: Tricycle	
[4/16/23 05:59PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Tricycle	
[4/16/23 05:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 05:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 06:00PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
[4/16/23 06:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tricycle	
[4/16/23 06:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 06:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 06:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tricycle	
[4/16/23 06:01PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Tricycle	
[4/16/23 06:01PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Tricycle	
[4/16/23 06:02PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Tricycle	
