[4/21/23 10:12AM] Player picked up item: Coin, id: 995, amount: 100, owner: Lungs	
[4/21/23 10:20AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lungs	
[4/21/23 10:20AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lungs	
[4/21/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:21AM] Player picked up item: Starter Blade, id: 22084, amount: 1, owner: Lungs	
[4/21/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 10:32AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Lungs	
[4/21/23 10:32AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Lungs	
[4/21/23 10:32AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Lungs	
[4/21/23 10:36AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Lungs	
[4/21/23 10:39AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Lungs	
[4/21/23 10:40AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Lungs	
[4/21/23 10:40AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Lungs	
[4/21/23 10:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Lungs	
[4/21/23 10:42AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Lungs	
[4/21/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 10:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Lungs	
[4/21/23 10:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 10:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 11:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 11:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Lungs	
[4/21/23 11:06AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Lungs	
[4/21/23 11:08AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Lungs	
[4/21/23 11:08AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Lungs	
[4/21/23 11:09AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Lungs	
[4/21/23 11:33AM] Player picked up item: Coin, id: 995, amount: 1328184, owner: Lungs	
[4/21/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Lungs	
[4/21/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 12:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 12:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 12:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 12:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 12:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/21/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Lungs	
[4/21/23 02:03PM] Player picked up item: Antique Gloves, id: 8819, amount: 1, owner: Lungs	
[4/21/23 02:31PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:31PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:33PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:33PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Lungs	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Lungs	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:35PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Lungs	
[4/21/23 02:35PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Lungs	
[4/21/23 02:36PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Lungs	
[4/21/23 02:36PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:37PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Lungs	
[4/21/23 02:38PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Lungs	
[4/21/23 02:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Lungs	
[4/21/23 02:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:45PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:46PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:46PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:46PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:46PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:47PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:47PM] Player picked up item: Lava bones, id: 2023, amount: 19, owner: Lungs	
[4/21/23 02:47PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Lungs	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Lungs	
[4/21/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Lungs	
[4/21/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 02:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 03:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Lungs	
[4/21/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Lungs	
[4/21/23 03:00PM] Player picked up item: Aberrant Gloves, id: 11140, amount: 1, owner: Lungs	
[4/21/23 03:00PM] Player picked up item: Aberrant Gloves, id: 11140, amount: 1, owner: Lungs	
[4/21/23 03:01PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Lungs	
[4/21/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 03:01PM] Player picked up item: Coin, id: 995, amount: 28000, owner: Lungs	
[4/21/23 03:34PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Lungs	
[4/21/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Coin, id: 995, amount: 26000, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Lungs	
[4/21/23 03:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Lungs	
[4/22/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Lungs	
[4/22/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Lungs	
[4/22/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Lungs	
[4/22/23 08:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Lungs	
[4/22/23 08:39PM] Player picked up item: Coin, id: 995, amount: 60000, owner: Lungs	
[4/22/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lungs	
[4/22/23 08:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Lungs	
[4/22/23 08:44PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Lungs	
[4/22/23 09:48PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Lungs	
[4/22/23 09:51PM] Player picked up item: Groudon Body, id: 19918, amount: 1, owner: Lungs	
