[4/17/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Star	
[4/17/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1939639, owner: Star	
[4/17/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3215688, owner: Star	
[4/17/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 09:45AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 09:50AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Star	
[4/17/23 09:50AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Star	
[4/17/23 09:57AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Star	
[4/17/23 09:57AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Star	
[4/17/23 10:00AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Star	
[4/17/23 10:01AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Star	
[4/17/23 10:01AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Star	
[4/17/23 10:02AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Star	
[4/17/23 10:03AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Star	
[4/17/23 10:08AM] Player picked up item: Tormented Legs, id: 21038, amount: 1, owner: Star	
[4/17/23 10:33AM] Player picked up item: Coin, id: 995, amount: 1005127, owner: Star	
[4/17/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 10:34AM] Player picked up item: Coin, id: 995, amount: 4466114, owner: Star	
[4/17/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 10:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 10:35AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Star	
[4/17/23 10:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 10:42AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Star	
[4/17/23 10:56AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Star	
[4/17/23 11:03AM] Player picked up item: Coin, id: 995, amount: 1000326, owner: Star	
[4/17/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Star	
[4/17/23 11:03AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Star	
[4/17/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Star	
[4/17/23 11:06AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 11:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Star	
[4/17/23 11:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 11:13AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Star	
[4/17/23 11:14AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Star	
[4/17/23 11:14AM] Player picked up item: Inferno tokhaar-kal, id: 18683, amount: 1, owner: Star	
[4/17/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 11:33AM] Player picked up item: Coin, id: 995, amount: 2145501, owner: Star	
[4/17/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 11:53AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 11:53AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Star	
[4/17/23 11:55AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1667706, owner: Star	
[4/17/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Star	
[4/17/23 11:56AM] Player picked up item: Coin, id: 995, amount: 1857304, owner: Star	
[4/17/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 11:56AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 11:56AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 11:57AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 11:57AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1696459, owner: Star	
[4/17/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 12:08PM] Player picked up item: Coin, id: 995, amount: 1349424, owner: Star	
[4/17/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Star	
[4/17/23 12:09PM] Player picked up item: Coin, id: 995, amount: 1523529, owner: Star	
[4/17/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 12:10PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 12:10PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Star	
[4/17/23 12:11PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Star	
[4/17/23 12:13PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/17/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Star	
[4/17/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Star	
[4/17/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Star	
[4/17/23 12:15PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Star	
[4/17/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Star	
[4/17/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1211825, owner: Star	
[4/17/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 12:18PM] Player picked up item: Coin, id: 995, amount: 2660605, owner: Star	
[4/17/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Star	
[4/17/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Star	
[4/17/23 12:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 12:19PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Star	
[4/17/23 12:19PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Star	
[4/17/23 12:20PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 12:20PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:21PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Muddyboy	
[4/17/23 12:26PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Star	
[4/17/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/17/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Star	
[4/17/23 12:33PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Star	
[4/17/23 12:33PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Star	
[4/17/23 12:37PM] Player picked up item: Sinful Staff, id: 14377, amount: 1, owner: Star	
[4/17/23 12:40PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Star	
[4/17/23 12:40PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Star	
[4/17/23 12:56PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Star	
[4/17/23 12:59PM] Player picked up item: Forsaken Legs, id: 14912, amount: 1, owner: Star	
[4/17/23 01:03PM] Player picked up item: Coin, id: 995, amount: 2442048, owner: Star	
[4/17/23 01:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/19/23 07:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Star	
[4/19/23 07:23AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Star	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 1686498, owner: Star	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/19/23 07:27AM] Player picked up item: Coin, id: 995, amount: 3675075, owner: Star	
[4/19/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Star	
[4/19/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Star	
[4/19/23 07:37AM] Player picked up item: Coin, id: 995, amount: 21000, owner: Star	
[4/19/23 07:48AM] Player picked up item: Coin, id: 995, amount: 2336414, owner: Star	
[4/19/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Star	
[4/19/23 07:50AM] Player picked up item: Coin, id: 995, amount: 3201718, owner: Star	
[4/19/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Star	
[4/19/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Star	
[4/19/23 07:52AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Star	
[4/19/23 07:54AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Star	
[4/19/23 07:54AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Star	
[4/19/23 08:52AM] Player picked up item: Spoolwood, id: 942, amount: 1, owner: Star	
[4/21/23 12:40PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Star	
[4/21/23 12:48PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Star	
