[4/19/23 02:46PM] Player picked up item: Coin, id: 995, amount: 100, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Classic Irl	
[4/19/23 02:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: F	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: F	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:05PM] Player picked up item: Coin, id: 995, amount: 400, owner: Classic Irl	
[4/19/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Coin, id: 995, amount: 500, owner: Classic Irl	
[4/19/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:08PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Classic Irl	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Classic Irl	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 1564240, owner: Classic Irl	
[4/19/23 03:15PM] Player picked up item: Vial, id: 229, amount: 1, owner: Classic Irl	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Classic Irl	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Classic Irl	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Classic Irl	
[4/19/23 03:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Classic Irl	
[4/19/23 03:18PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Classic Irl	
[4/19/23 03:19PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Classic Irl	
[4/19/23 03:25PM] Player picked up item: Coin, id: 995, amount: 800, owner: Classic Irl	
[4/19/23 03:25PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Classic Irl	
[4/19/23 03:25PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Classic Irl	
[4/19/23 03:28PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Classic Irl	
[4/19/23 03:30PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Classic Irl	
[4/19/23 03:30PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Classic Irl	
[4/19/23 03:31PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Classic Irl	
[4/19/23 03:32PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Classic Irl	
[4/19/23 03:33PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Classic Irl	
[4/19/23 03:33PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Classic Irl	
[4/19/23 03:34PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Classic Irl	
[4/19/23 03:34PM] Player picked up item: Coin, id: 995, amount: 900, owner: Classic Irl	
[4/19/23 03:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Classic Irl	
[4/19/23 03:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Classic Irl	
[4/19/23 03:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Classic Irl	
[4/19/23 03:42PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Classic Irl	
[4/19/23 03:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Classic Irl	
[4/19/23 03:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Classic Irl	
[4/19/23 03:44PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Classic Irl	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Classic Irl	
[4/19/23 03:46PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Classic Irl	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Classic Irl	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Classic Irl	
[4/19/23 03:49PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Classic Irl	
[4/19/23 03:51PM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Classic Irl	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 13500, owner: Classic Irl	
[4/19/23 03:54PM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Classic Irl	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Classic Irl	
[4/19/23 03:57PM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Classic Irl	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Classic Irl	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 2091684, owner: Classic Irl	
[4/19/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Classic Irl	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Classic Irl	
[4/19/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
[4/19/23 04:18PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Classic Irl	
[4/19/23 04:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Classic Irl	
[4/19/23 04:19PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Classic Irl	
[4/19/23 04:19PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Classic Irl	
[4/19/23 04:19PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Classic Irl	
[4/19/23 04:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Classic Irl	
[4/19/23 04:22PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Classic Irl	
[4/19/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Classic Irl	
[4/19/23 04:32PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Classic Irl	
[4/19/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Classic Irl	
[4/19/23 05:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Classic Irl	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Classic Irl	
[4/19/23 05:46PM] Player picked up item: Coin, id: 995, amount: 1211300, owner: Classic Irl	
[4/19/23 05:46PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Classic Irl	
[4/19/23 05:52PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Classic Irl	
[4/19/23 06:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Classic Irl	
