[4/16/23 10:03PM] Player picked up item: Coin, id: 995, amount: 100, owner: Zatrax	
[4/16/23 10:12PM] Player picked up item: Coin, id: 995, amount: 1841082, owner: Zatrax	
[4/16/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Coin, id: 995, amount: 200, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Zatrax	
[4/16/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Coin, id: 995, amount: 200, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Coin, id: 995, amount: 200, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Coin, id: 995, amount: 200, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:22PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:22PM] Player picked up item: Coin, id: 995, amount: 900, owner: Zatrax	
[4/16/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Coin, id: 995, amount: 300, owner: Zatrax	
[4/16/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Coin, id: 995, amount: 800, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Zatrax	
[4/16/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Coin, id: 995, amount: 400, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Zatrax	
[4/16/23 10:32PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Zatrax	
[4/16/23 10:33PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:35PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Coin, id: 995, amount: 500, owner: Zatrax	
[4/16/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/16/23 10:42PM] Player picked up item: Coin, id: 995, amount: 1511942, owner: Zatrax	
[4/16/23 10:45PM] Player picked up item: Coin, id: 995, amount: 3159509, owner: Zatrax	
[4/16/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Zatrax	
[4/16/23 10:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:52PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Zatrax	
[4/16/23 10:52PM] Player picked up item: Coin, id: 995, amount: 4200, owner: Zatrax	
[4/16/23 10:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Zatrax	
[4/16/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Coin, id: 995, amount: 6600, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 10:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Zatrax	
[4/16/23 10:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Zatrax	
[4/16/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Zatrax	
[4/16/23 10:55PM] Player picked up item: Coin, id: 995, amount: 4800, owner: Zatrax	
[4/16/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Zatrax	
[4/16/23 10:56PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:56PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Zatrax	
[4/16/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 10:57PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Zatrax	
[4/16/23 10:58PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Zatrax	
[4/16/23 10:59PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Zatrax	
[4/16/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Zatrax	
[4/16/23 10:59PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Zatrax	
[4/16/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Zatrax	
[4/16/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Zatrax	
[4/16/23 11:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 11:04PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Zatrax	
[4/16/23 11:04PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Zatrax	
[4/16/23 11:05PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Zatrax	
[4/16/23 11:05PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 11:05PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Zatrax	
[4/16/23 11:05PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Zatrax	
[4/16/23 11:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 11:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 11:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 11:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Zatrax	
[4/16/23 11:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Zatrax	
[4/16/23 11:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/16/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Zatrax	
[4/16/23 11:09PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Zatrax	
[4/16/23 11:09PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Zatrax	
[4/16/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Zatrax	
[4/16/23 11:14PM] Player picked up item: Coin, id: 995, amount: 2324894, owner: Zatrax	
[4/16/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/16/23 11:28PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 11:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 11:28PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Zatrax	
[4/16/23 11:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 11:29PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Zatrax	
[4/16/23 11:32PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Zatrax	
[4/16/23 11:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Zatrax	
[4/16/23 11:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Zatrax	
[4/16/23 11:33PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Zatrax	
[4/16/23 11:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Zatrax	
[4/16/23 11:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Zatrax	
[4/16/23 11:34PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Zatrax	
[4/16/23 11:34PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Zatrax	
[4/16/23 11:37PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Zatrax	
[4/16/23 11:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/16/23 11:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
