[4/20/23 08:41AM] Player picked up item: Coin, id: 995, amount: 100, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 400, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 400, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 400, owner: Ruvk	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Ruvk	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 400, owner: Ruvk	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruvk	
[4/20/23 08:59AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Ruvk	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 08:59AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:01AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:05AM] Player picked up item: Coin, id: 995, amount: 500, owner: Ruvk	
[4/20/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Ruvk	
[4/20/23 09:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ruvk	
[4/20/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Ruvk	
[4/20/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ruvk	
[4/20/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Ruvk	
[4/20/23 09:19AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Ruvk	
[4/20/23 09:20AM] Player picked up item: Coin, id: 995, amount: 1312335, owner: Ruvk	
[4/20/23 09:20AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Ruvk	
[4/20/23 09:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Ruvk	
[4/20/23 09:24AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Ruvk	
[4/20/23 09:25AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Ruvk	
[4/20/23 09:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Ruvk	
[4/20/23 09:27AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Ruvk	
[4/20/23 09:29AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Ruvk	
[4/20/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruvk	
[4/20/23 09:29AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruvk	
[4/20/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Ruvk	
[4/20/23 09:31AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Ruvk	
[4/20/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Ruvk	
[4/20/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:36AM] Player picked up item: Coin, id: 995, amount: 800, owner: Ruvk	
[4/20/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Ruvk	
[4/20/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:37AM] Player picked up item: Coin, id: 995, amount: 800, owner: Ruvk	
[4/20/23 09:39AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Ruvk	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:40AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Ruvk	
[4/20/23 09:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Ruvk	
[4/20/23 09:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Ruvk	
[4/20/23 09:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2089271, owner: Ruvk	
[4/20/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Ruvk	
[4/20/23 09:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Ruvk	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Ruvk	
[4/20/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Ruvk	
[4/20/23 09:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:07AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Ruvk	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Ruvk	
[4/20/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
[4/20/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:11AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Ruvk	
[4/20/23 10:11AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Ruvk	
[4/20/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Ruvk	
[4/20/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Ruvk	
